0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.787587388686059403e-03,9.787587388686059403e-03,5.576917353739066496e-02,1.007661253359077858e-01,2.340506313668430094e-01,2.531187237618768293e-01,2.996277622454727174e-01,3.171214842412932167e-01,3.423507835776939956e-01,3.637409085019673305e-01,3.668151185162987771e-01,3.851105518758993762e-01,4.110721263504943934e-01,4.135478042660717946e-01,4.143506856541339656e-01,4.143506856541339656e-01,4.194720733025252279e-01
0.000000000000000000e+00,2.291402456478100827e-02,9.051615309196726911e-02,2.074728600630437736e-01,2.230068428518695023e-01,2.849294417442999050e-01,3.347653952055618110e-01,3.572781967129792235e-01,3.696573297211661613e-01,3.799594659512305350e-01,3.894333369786456278e-01,3.895921894739009517e-01,3.987650893480945147e-01,4.068941689627720848e-01,4.128301579375987518e-01,4.205169376238123147e-01,4.252554550378362386e-01,4.266753445151921786e-01,4.266753445151921786e-01,4.268108931358655100e-01,4.268108931358655100e-01,4.276848722908695999e-01,4.276848722908695999e-01,4.276848722908695999e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.586296746875443753e-02,1.961965814777695827e-01,2.804879302241606309e-01,3.014767340117637251e-01,3.315385028866203454e-01,3.438233296362063762e-01,3.601452623268414643e-01,3.794742617107949023e-01,3.850729076826721053e-01,3.884349284893365284e-01,3.917032348948272791e-01,3.965149375805266940e-01,3.974750000929717642e-01,3.974896241281296594e-01,4.075238154666490642e-01,4.113203176106776104e-01,4.113203176106776104e-01,4.149831889057510881e-01,4.160967535143952900e-01,4.160967535143952900e-01,4.258878826047674537e-01,4.351456720679851009e-01
0.000000000000000000e+00,1.156078887876335337e-01,1.850761298245633679e-01,1.884538973615388080e-01,1.924411072943815193e-01,2.066846257839257128e-01,2.273138815517326272e-01,2.745567452249728646e-01,3.300592879101139632e-01,3.485114367163799631e-01,3.743141451705815914e-01,3.978994851541682864e-01,3.996207340392244900e-01,4.031814501948746132e-01,4.049826674587572173e-01,4.180626736531110055e-01,4.195795621746123416e-01,4.253833903038137798e-01,4.253833903038137798e-01,4.253833903038137798e-01,4.264331013448171559e-01,4.298021670937575145e-01,4.323366192994978485e-01,4.332210927540887102e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.008597607172223576e-02,1.234809563147325762e-01,1.249022554909767213e-01,1.470683681434696022e-01,2.490791863355156233e-01,2.864705327625020614e-01,3.167169909700880415e-01,3.360101258043671213e-01,3.517627261505484881e-01,3.579220714710485418e-01,3.643187102926972454e-01,3.664595260805190158e-01,3.692374760159194413e-01,3.692374760159194413e-01,3.741681853827772963e-01,3.741681853827772963e-01,3.806231767498581275e-01,3.869521753370657735e-01,3.930558150666556005e-01,3.998175483549428755e-01,3.998175483549428755e-01,4.072356267305197175e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.935520609438328155e-02,1.497481574585809438e-01,2.487106378507115689e-01,3.194292920489713583e-01,3.288228127552917934e-01,3.626142055804610909e-01,3.854742471749116328e-01,3.936886172148194585e-01,3.936886172148194585e-01,3.942921698628372718e-01,4.060184499197063146e-01,4.130499962441783190e-01,4.140687845907622955e-01,4.155447508223524267e-01,4.155447508223524267e-01,4.170595508952624764e-01,4.170595508952624764e-01,4.170595508952624764e-01,4.178504943260754612e-01,4.284141659071949992e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.213774283204508447e-02,4.315354122898492489e-02,5.881177588781399262e-02,5.881177588781399262e-02,5.881177588781399262e-02,5.881177588781399262e-02,5.881177588781399262e-02,5.881177588781399262e-02,5.881177588781399262e-02,5.881177588781399262e-02,1.779694351942058828e-01,2.204910588192882104e-01,2.207806598648299756e-01,2.537924354325796217e-01,2.537924354325796217e-01,2.537924354325796217e-01,2.537924354325796217e-01,2.554487176169319418e-01,2.959269989043644133e-01,3.444751525821528326e-01,3.775805655165409003e-01
7.979142365952428262e-02,1.176367426692983276e-01,1.752843740417318052e-01,1.896227642975826244e-01,2.043372049089334785e-01,2.204254789915334745e-01,2.404994380893170913e-01,2.408084853844362772e-01,2.440757581939472509e-01,2.441141896144936041e-01,2.487463062898299937e-01,2.543761694708081000e-01,2.543761694708081000e-01,3.229805900017005404e-01,3.283373040150145972e-01,3.807738207375021000e-01,3.886584899806281301e-01,4.101567793913675208e-01,4.125821743011335307e-01,4.154999841675836025e-01,4.168811310206503862e-01,4.229814278437019626e-01,4.270715107588176629e-01,4.270715107588176629e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.215180663361339029e-02,1.107160909585428732e-01,1.107160909585428732e-01,2.195290126852736945e-01,2.214728444190380563e-01,2.288306920837161751e-01,2.601430268842465088e-01,2.892477355751488233e-01,3.740757026867968515e-01,3.756512599665315921e-01,3.953770306433839754e-01,4.055142231716865608e-01,4.090037221815711610e-01,4.129382990428059341e-01,4.206169484576204320e-01,4.244384050648860596e-01,4.244384050648860596e-01,4.320976567903615506e-01,4.409908172565066287e-01,4.415709251002059577e-01,4.417561030031963432e-01
0.000000000000000000e+00,6.540361412371570315e-02,1.977775228727423062e-01,1.977775228727423062e-01,2.303213721980297557e-01,2.303213721980297557e-01,2.303213721980297557e-01,2.760392641326184227e-01,3.384330338599731980e-01,3.523581392951697921e-01,3.705606241885209262e-01,3.826283998206368997e-01,3.964514568363275426e-01,3.964514568363275426e-01,3.978818973861374397e-01,4.047075197614662390e-01,4.173921219806384086e-01,4.173921219806384086e-01,4.239598282786086192e-01,4.239598282786086192e-01,4.256195450260996660e-01,4.256195450260996660e-01,4.283621521875796700e-01,4.371865788622162352e-01
