1.140251688394893250e+02,1.150493462724334961e+02,1.150549138039227444e+02,1.151548955373924343e+02,1.163040743634172287e+02,1.163050080638784323e+02,1.163859769704243519e+02,1.163941142947362550e+02,1.164055074453284675e+02,1.171570062608372353e+02,1.181451184562232299e+02,1.181752722528121637e+02
1.151238280262928555e+02,1.152556896289881365e+02,1.162499017428476122e+02,1.162617048296833104e+02,1.165475071060249377e+02,1.172224566716221972e+02,1.173002736537926722e+02,1.173206683232659202e+02,1.178116065109410755e+02,1.178135114833267068e+02,1.200915062523368135e+02,1.201012163358504523e+02
1.150384501352195059e+02,1.150454689044948680e+02,1.152308085384212006e+02,1.152411943153872755e+02,1.156127174024426552e+02,1.173158675593683000e+02,1.175920610850393899e+02,1.180609780834739126e+02,1.180703692790246748e+02,1.180916511063344672e+02,1.181120921466793163e+02,1.191521403593973645e+02
1.167769473371855895e+02,1.167945789829543628e+02,1.168443413463374867e+02,1.168485584399390973e+02,1.168843245314930215e+02,1.169899442439745201e+02,1.171739074446578002e+02,1.173473332033081675e+02,1.173703526434989328e+02,1.173772757118536845e+02,1.194067371179406081e+02,1.197682770720132339e+02
1.147936048566936051e+02,1.149028081911159234e+02,1.149070535446635688e+02,1.149080011311848040e+02,1.149098860133198627e+02,1.149149612794666240e+02,1.149242762005415841e+02,1.150217823383422910e+02,1.159905216169543110e+02,1.160025412085804533e+02,1.160062520495122840e+02,1.167756374883110198e+02
1.155391516370115994e+02,1.157060292100599099e+02,1.157173481394645194e+02,1.172718037765609722e+02,1.172795891454376402e+02,1.172886946817723981e+02,1.173003843733486633e+02,1.173025452862580664e+02,1.175867962406065317e+02,1.175968816994239887e+02,1.176082445476000800e+02,1.177292727188550714e+02
1.151329419145802291e+02,1.151341000663735628e+02,1.151634629019632001e+02,1.153308504714333367e+02,1.153313583293047770e+02,1.153416591857786671e+02,1.156786064627547717e+02,1.156858880677791745e+02,1.158977254660225640e+02,1.170441737987450779e+02,1.170647798259322769e+02,1.171195282623755674e+02
1.157378818168070609e+02,1.168039720155671972e+02,1.168089531511786845e+02,1.168224955548750330e+02,1.168272869915853960e+02,1.168313014187782102e+02,1.168381857030948368e+02,1.168387092524012019e+02,1.173240749649042556e+02,1.173763215053861728e+02,1.173865889211116951e+02,1.174056183143236183e+02
1.152328126939245152e+02,1.153617806591643955e+02,1.158082317334830265e+02,1.174369253503548549e+02,1.174698031274411534e+02,1.174757793133452140e+02,1.174930145713307468e+02,1.174944283392062090e+02,1.176169357724102724e+02,1.176205338186436649e+02,1.176265612663653286e+02,1.176308857650967212e+02
1.162114172082127936e+02,1.176371876577277362e+02,1.181234466477477838e+02,1.181261707772429048e+02,1.181306151896117029e+02,1.181413566264175330e+02,1.181486653049580582e+02,1.181831733694492215e+02,1.181991614766151173e+02,1.182114977973924823e+02,1.182144547782891237e+02,1.183077625175687899e+02
