1.140251688394893250e+02,1.140253807416214045e+02,1.140260887792212117e+02,1.140763055445404888e+02,1.140811765194091976e+02,1.140989357828526636e+02,1.140989593938241029e+02,1.141465425562811191e+02,1.141645432325162659e+02,1.142631543900527191e+02,1.145541311507136584e+02,1.149653353041964579e+02,1.150110975690689372e+02,1.150291079053567529e+02,1.158531821691052102e+02,1.158531871088744936e+02,1.158553454813285413e+02,1.161055666899216021e+02,1.161091211100585383e+02,1.161310519404974286e+02,1.162865528612740036e+02,1.162865528612740036e+02,1.163310437250762988e+02,1.163313132435134065e+02,1.163365417919085871e+02,1.163382705922450384e+02,1.163409824378783384e+02,1.164460035157700162e+02,1.164460035226540384e+02,1.164460263334175067e+02,1.165409092036286864e+02,1.165446273407298463e+02,1.165611947196605058e+02,1.165620126969150476e+02,1.165620126969150476e+02,1.165625912064784302e+02,1.166347130688752571e+02,1.166347130750714172e+02,1.169434834728689623e+02,1.169435468478480544e+02,1.169438854138911097e+02,1.172411520771699145e+02,1.177522867079264444e+02,1.177533832896021124e+02,1.177993476393472605e+02,1.177997802492196797e+02,1.177999136176546813e+02,1.178004991280729001e+02
1.151238280262928555e+02,1.154704590200743297e+02,1.154987812880997637e+02,1.158885848612658975e+02,1.158945692014227831e+02,1.158945732713533801e+02,1.158945959413194231e+02,1.159311472914214249e+02,1.159311472914214249e+02,1.160368389018610316e+02,1.160374490638449601e+02,1.160376490380507448e+02,1.160419005576388827e+02,1.161841147099605394e+02,1.161926416818526491e+02,1.161945654795334946e+02,1.161995004259630946e+02,1.169100644169579226e+02,1.169218878288855734e+02,1.173249813195988054e+02,1.173249813195988054e+02,1.173661215445709871e+02,1.173668072271208729e+02,1.173722073351016348e+02,1.173894057336814853e+02,1.173939894239229886e+02,1.173941720641086306e+02,1.173941720641086306e+02,1.173941776380780482e+02,1.174140090167448278e+02,1.174148466206091257e+02,1.174274718054151663e+02,1.175084059978773325e+02,1.175084850987634013e+02,1.175084862635949321e+02,1.175132074045282025e+02,1.175132074089565748e+02,1.175204891137947811e+02,1.175204891187661929e+02,1.175206739188321450e+02,1.178659407648493556e+02,1.178727753717999462e+02,1.178742909161005059e+02,1.178752348847110909e+02,1.179984586959706974e+02,1.180945760266122306e+02,1.180947126758874930e+02,1.180947126758874930e+02
1.150384501352195059e+02,1.150384501352195059e+02,1.150491267905839692e+02,1.150629135964390031e+02,1.150720676471765103e+02,1.150722295662524175e+02,1.151411237116911934e+02,1.151411331458979248e+02,1.151411476222161667e+02,1.151619179762931253e+02,1.151619179762931253e+02,1.151619179762931253e+02,1.151619418093734168e+02,1.151622889265356093e+02,1.151743186938633272e+02,1.160392799462259745e+02,1.160418788822836547e+02,1.160421896440635976e+02,1.160422010341641226e+02,1.160422527964536243e+02,1.160428619663692871e+02,1.160428766718644482e+02,1.160428849760944132e+02,1.164209180197615439e+02,1.164220947593002649e+02,1.164227906094656788e+02,1.164227906094656788e+02,1.164228333592198226e+02,1.164228333592198226e+02,1.164285095607048675e+02,1.164285095607048675e+02,1.164342230563639760e+02,1.164342230563639760e+02,1.166823324186445063e+02,1.166982820609856617e+02,1.166982820609856617e+02,1.166986244493126037e+02,1.166987869621979144e+02,1.167372885593652541e+02,1.167759817488548464e+02,1.167780518147371680e+02,1.167780518585273200e+02,1.167932047873236456e+02,1.167932047873236456e+02,1.167932047873236456e+02,1.167932047963969353e+02,1.167932047965592091e+02,1.167932172419937444e+02
1.167769473371855895e+02,1.167811074461658762e+02,1.168458167166251513e+02,1.168458167166251513e+02,1.168458227770786380e+02,1.168458229601249911e+02,1.168505558016610166e+02,1.168505558016610166e+02,1.178031366434171900e+02,1.178031393175578216e+02,1.178036981992820813e+02,1.181963197274610593e+02,1.181972998020393959e+02,1.181974072101768911e+02,1.181974072101768911e+02,1.181974072101768911e+02,1.181983355930964734e+02,1.182031004062097850e+02,1.182059812280844966e+02,1.182059812280844966e+02,1.182059812334159972e+02,1.182060947272058797e+02,1.182105163422343139e+02,1.182105163422343139e+02,1.182105163445923353e+02,1.182105163445923353e+02,1.182461707667782491e+02,1.182461707667782491e+02,1.182470470436999079e+02,1.186652013381649908e+02,1.186653278705185244e+02,1.194875209756321510e+02,1.194919363479415182e+02,1.195198847004302678e+02,1.195610382189987462e+02,1.195610382469154445e+02,1.195824766924515643e+02,1.195824766924515643e+02,1.195938964867424517e+02,1.199376190780615872e+02,1.199376190780615872e+02,1.199391792063294417e+02,1.203402714969404315e+02,1.203436588613256362e+02,1.203559740019167634e+02,1.203641506572442523e+02,1.206201987477002149e+02,1.206234279814113677e+02
1.147936048566936051e+02,1.147936048566936051e+02,1.147936048566936051e+02,1.147992816963730718e+02,1.148072328271978790e+02,1.150308508130175937e+02,1.153268360223418085e+02,1.153270000359401166e+02,1.153272125649519637e+02,1.153286262153407051e+02,1.154062841435548279e+02,1.154816491441725077e+02,1.154841801581871863e+02,1.154847095340112304e+02,1.154847113952826021e+02,1.159352429680518526e+02,1.159432092746921512e+02,1.159432126156773109e+02,1.159432168533607950e+02,1.159436791456117533e+02,1.159509077759714728e+02,1.161480332439087988e+02,1.161480332439087988e+02,1.161499578805252781e+02,1.161505782009252954e+02,1.161512381408766004e+02,1.161988057281141664e+02,1.162147448702575048e+02,1.162147553612823572e+02,1.162178663324315266e+02,1.163381431239515678e+02,1.163418853363266123e+02,1.163419107686186891e+02,1.163419107686186891e+02,1.163564865303385858e+02,1.163564865303385858e+02,1.163642447003681468e+02,1.163774844318954393e+02,1.163776528150902436e+02,1.165150743856785311e+02,1.166491338489044693e+02,1.166531461484297267e+02,1.166531555361914769e+02,1.166539489411548232e+02,1.169753579221971194e+02,1.169757731815651169e+02,1.170407173025347021e+02,1.170591797840493626e+02
1.155391516370115994e+02,1.155391516370115994e+02,1.155412855715956510e+02,1.155415770085756009e+02,1.155532877400477361e+02,1.157796364580902946e+02,1.157796364580902946e+02,1.157803858279715286e+02,1.157803858279715286e+02,1.164503212277963229e+02,1.164836987159999921e+02,1.168818720739925396e+02,1.168818723170704743e+02,1.171148014828257260e+02,1.171149671299729533e+02,1.171219213568832629e+02,1.171395115368048465e+02,1.171413811233157247e+02,1.171413811233157247e+02,1.175299902229116356e+02,1.175299902229116356e+02,1.190339651513852033e+02,1.190341271425692895e+02,1.190341281060553342e+02,1.190503544812647050e+02,1.190503878029689844e+02,1.191063771697019718e+02,1.191075483304201299e+02,1.191150468689801443e+02,1.191193417426442238e+02,1.191193417581873604e+02,1.191226220464612027e+02,1.191229068259902988e+02,1.191490615463626170e+02,1.191490615463626170e+02,1.191494574394438501e+02,1.191494574394438501e+02,1.191678385600309156e+02,1.192316250195279252e+02,1.192316250277280432e+02,1.192316250277280432e+02,1.192369996321345695e+02,1.192404124599405719e+02,1.197342588941782680e+02,1.197360469677786909e+02,1.197446225764162193e+02,1.197446225764162193e+02,1.197462706818756715e+02
1.151329419145802291e+02,1.156689808532609050e+02,1.160879544288975183e+02,1.160886647050979263e+02,1.160897920277499082e+02,1.161187531355354281e+02,1.172078389617347938e+02,1.172083839973629154e+02,1.172160294311075006e+02,1.172163838922140826e+02,1.172378996864832317e+02,1.173721872303623570e+02,1.173721875284544183e+02,1.174058112714928086e+02,1.174068765960857803e+02,1.174068765960857803e+02,1.178171987782534131e+02,1.178188701298562364e+02,1.178189316517081693e+02,1.178920398659572157e+02,1.178996769537994282e+02,1.180029989869798044e+02,1.180765144861776719e+02,1.181735205987266681e+02,1.181735623544508087e+02,1.182102954614178998e+02,1.182108668235752305e+02,1.182685425199851608e+02,1.182685428906739844e+02,1.182687200994637635e+02,1.182687246468274083e+02,1.182701781072567115e+02,1.188627375799708119e+02,1.188627378008768858e+02,1.191797437512199593e+02,1.191798061749717590e+02,1.192080674244010652e+02,1.193632459439448041e+02,1.196128114326451026e+02,1.196219654833147672e+02,1.196219971243159677e+02,1.196220630409726482e+02,1.197675528752346281e+02,1.197706678097474651e+02,1.197714359895472143e+02,1.197715413629925081e+02,1.197717626189892002e+02,1.197717626189892002e+02
1.157378818168070609e+02,1.157378818168070609e+02,1.157701795845947998e+02,1.157707521327255478e+02,1.176792543865061162e+02,1.177234025680958069e+02,1.177688499287948787e+02,1.186901477162964511e+02,1.186901477162964511e+02,1.186901807093369712e+02,1.186901819476832145e+02,1.193716634583515486e+02,1.193716794056914381e+02,1.194261425102369572e+02,1.194600384053143927e+02,1.194615542022983021e+02,1.207392933515474169e+02,1.207392934232544093e+02,1.207819203830552794e+02,1.207849009553880677e+02,1.207928090356665507e+02,1.208038488893796369e+02,1.208321530551055645e+02,1.210000999324340114e+02,1.210048252208278683e+02,1.210048252208278683e+02,1.210055599995064739e+02,1.210149326115220276e+02,1.210296427059854807e+02,1.210323639318687299e+02,1.213627651041425111e+02,1.226685073985503607e+02,1.227472582894684763e+02,1.227503285970025075e+02,1.227650917002103199e+02,1.227747113388400209e+02,1.229703167853743651e+02,1.229708642302766748e+02,1.229708642302766748e+02,1.229720611889897270e+02,1.236454517827124420e+02,1.236454522523390125e+02,1.236626880697925230e+02,1.236690580519540390e+02,1.236690580519540390e+02,1.236798273056368913e+02,1.236860633162650629e+02,1.241134503113945300e+02
1.152328126939245152e+02,1.152328126939245152e+02,1.152366802188416273e+02,1.155150362785486493e+02,1.157434863607296194e+02,1.158283584362631586e+02,1.158287368079812012e+02,1.158309626862966297e+02,1.162861450884524004e+02,1.163301826708922846e+02,1.176153530577254145e+02,1.176805908264229714e+02,1.176820336665643936e+02,1.177481092356281067e+02,1.177623308622678593e+02,1.177623771304017311e+02,1.177623787580430559e+02,1.177623807079333034e+02,1.177623811946228187e+02,1.177623811946228187e+02,1.177624083921314195e+02,1.177693501186013805e+02,1.178194820104240250e+02,1.178219820134326454e+02,1.178638035620780045e+02,1.178638035620780045e+02,1.178638035620780045e+02,1.178638041511205188e+02,1.181223853373754338e+02,1.181734224566220490e+02,1.181734527507888970e+02,1.188069069571439655e+02,1.188069069571439655e+02,1.188069237744699791e+02,1.188069310605410891e+02,1.188979248775218025e+02,1.191746614450290167e+02,1.192027605693052976e+02,1.192196926232138026e+02,1.192213664772512516e+02,1.192213664772512516e+02,1.192245271809859588e+02,1.192246803969346018e+02,1.192322129962931285e+02,1.193770797869067337e+02,1.193777964798736662e+02,1.193998515223660917e+02,1.193998551878820393e+02
1.162114172082127936e+02,1.162114172082127936e+02,1.162133273565291205e+02,1.162133273565291205e+02,1.162404506142244287e+02,1.162410752488163155e+02,1.162438802895402858e+02,1.162486628462145859e+02,1.162487801736116637e+02,1.162698816791504299e+02,1.162816421402916944e+02,1.162816429579313393e+02,1.162874799927951557e+02,1.163443046261691336e+02,1.163444368492740608e+02,1.163848964695907711e+02,1.163870425496536143e+02,1.174447527522545300e+02,1.174447527522545300e+02,1.174469161742415508e+02,1.174469161770567638e+02,1.174469751024850694e+02,1.174835609903097691e+02,1.174835654225222754e+02,1.174889968605845354e+02,1.174889968605845354e+02,1.174893727428340924e+02,1.175781750182770224e+02,1.175831485355278829e+02,1.176303911663366222e+02,1.176319318354815948e+02,1.176319318354815948e+02,1.177592742529945156e+02,1.177592742529945156e+02,1.177592742529945156e+02,1.177678259681168811e+02,1.177678269142786149e+02,1.177682128230653973e+02,1.177682128230653973e+02,1.177711943974203734e+02,1.177715141715809750e+02,1.177739474397662605e+02,1.178385873192819986e+02,1.178397975242100699e+02,1.178427259161041007e+02,1.178427260763592699e+02,1.178445537939001042e+02,1.178469526281647433e+02
