7.297225334977616740e+01,7.347185538268075788e+01,8.321715864435417132e+01,8.400815318768574969e+01,8.996197235846146611e+01,9.453477733688663420e+01,9.474616335696873648e+01,9.487430558456657081e+01,9.660705636030483845e+01,9.687934936578234613e+01,9.716560151924909405e+01,1.005576503816005669e+02
7.953866174816084822e+01,8.336741487824221508e+01,8.370703426282969417e+01,9.441994162591960560e+01,9.519089487899618973e+01,9.547405070730866328e+01,9.860020333982055263e+01,9.941731131855520687e+01,9.955656190172857123e+01,1.031659275492310712e+02,1.041617125086201838e+02,1.047634432611214663e+02
8.430188467219572601e+01,8.432217968169697997e+01,8.506450002419636292e+01,8.509843725359844768e+01,8.872502434371367031e+01,9.890654533397929526e+01,9.892044287034241279e+01,9.892217257309182799e+01,1.040807865789732318e+02,1.040847171238200417e+02,1.040984616154290734e+02,1.041146833796689464e+02
8.314545509271283663e+01,8.445845043832841270e+01,8.529348903637921353e+01,8.613031360208903209e+01,8.646415224218335993e+01,8.647680763299234741e+01,9.162978927353557879e+01,9.508862351065151586e+01,9.510785010173458431e+01,9.617056414306358647e+01,9.628959629364740636e+01,9.632039454029327885e+01
7.703647072183449040e+01,7.950122382711163027e+01,8.858272105190833656e+01,8.941053218471770947e+01,9.036232147759847066e+01,9.041668474589401683e+01,9.048701732872018511e+01,9.056682063648396763e+01,9.098213148884057944e+01,9.099135917073790836e+01,9.100351781793328598e+01,9.100509631333960670e+01
8.950379680245552549e+01,9.321238915440534356e+01,9.321238915440534356e+01,9.330346479896476808e+01,9.736319537825605153e+01,9.757315615335589598e+01,9.770970048022162757e+01,9.784931053753467722e+01,9.971819954028256916e+01,9.992889817573660594e+01,1.006179433689288487e+02,1.006775352861844510e+02
8.039662824474804381e+01,8.512511786131477720e+01,8.523958067108861769e+01,9.189515436518767899e+01,9.597474494654875343e+01,9.694065541669667141e+01,9.695713928654606661e+01,9.702789076630784848e+01,9.719168237293396828e+01,9.813222208466828533e+01,9.835614699010940853e+01,1.010897912800779892e+02
7.745971563319216102e+01,8.505646993008912204e+01,8.516588050935118304e+01,8.770685784735771051e+01,8.897689733831319359e+01,9.590914398213757863e+01,9.852953709489403877e+01,9.859844665700899213e+01,9.935513601171709297e+01,9.943219746936664194e+01,9.943219746936664194e+01,1.003304691928565688e+02
8.623382536528393416e+01,9.286864061733349729e+01,9.371264577666467233e+01,9.394312114507222589e+01,9.585261842573410718e+01,9.707405311567184469e+01,9.958684650095236179e+01,9.979514745038103740e+01,1.013835896050034080e+02,1.014961200589764871e+02,1.022878905900191455e+02,1.027217253353864805e+02
7.338751164614360789e+01,7.366924013257404624e+01,8.048975895525298085e+01,8.062158923415947243e+01,8.320901310760997660e+01,8.558504659420418648e+01,8.871637617795880715e+01,8.926015225014582199e+01,9.272027143668776716e+01,9.545993923841827211e+01,9.609130956701537229e+01,9.678977422537519715e+01
