1.136378950261520832e-01,1.565242558241274062e-01,1.708219625281885146e-01,1.745597068517268646e-01,2.763041547464323844e-01,2.848362059182811823e-01,2.861500925566096143e-01,2.902823331859243905e-01,3.569680093948640609e-01,3.606939364556374095e-01,3.622407361534093484e-01,3.753431776737492509e-01
2.172417331643628768e-01,2.256850499648517527e-01,2.520745704316072477e-01,2.649429302993897006e-01,3.493952702018981449e-01,3.680653504318407432e-01,3.973290104240398968e-01,4.294319000450774748e-01,4.478433065909688815e-01,4.518783045454182745e-01,4.590051350484840587e-01,4.599656731980437119e-01
2.086985437270796051e-01,2.506748191332992537e-01,2.851128178286903014e-01,2.873020215381012488e-01,3.027952318883335714e-01,3.187646869085426493e-01,3.325464948589166858e-01,3.634493592956561381e-01,3.689300041470458535e-01,3.754809802795077145e-01,3.781477121709485023e-01,4.045026258802733032e-01
1.795570723912191802e-01,1.975313784815564411e-01,3.079843346835117734e-01,3.312203592951245557e-01,3.382501559572196337e-01,3.539996248284212887e-01,3.666678577009122586e-01,3.750098080019970137e-01,3.820671596950544480e-01,3.863440576394300274e-01,3.881584132747498139e-01,3.959307727193818183e-01
3.320734355713201857e-01,3.462614768815122090e-01,3.677123775959825758e-01,3.798242589696783078e-01,3.936097948007243330e-01,4.298777346459169424e-01,4.425560845742345650e-01,4.530464099140919521e-01,4.744147160495514881e-01,4.901491658911398819e-01,4.982785091093077656e-01,5.191239504821852924e-01
2.053594291663700111e-01,2.347800238965871145e-01,2.697931764296709334e-01,2.838528384461124765e-01,3.411335694599132995e-01,3.578746738490382606e-01,3.702942167532945472e-01,3.883730306848592884e-01,3.999250753701071859e-01,4.172680972773193386e-01,4.375424033116116496e-01,4.411691957798601349e-01
1.520502694340714056e-01,1.815192157365247971e-01,2.169448860092434428e-01,3.087483979000774648e-01,3.268238669491145831e-01,3.582247674725189124e-01,3.709731344722514423e-01,3.724130011900088633e-01,3.988936435384748957e-01,4.138786418978887549e-01,4.403752030019803532e-01,4.563010431175180681e-01
3.233379081379776365e-01,3.948522160758373145e-01,4.394562735916385243e-01,4.615454698228516062e-01,4.916261243320902974e-01,4.997497168976584581e-01,5.091306472434762309e-01,5.142264544612750177e-01,5.261672619449007104e-01,5.295465367602980589e-01,5.338325431512620511e-01,5.347743274582433815e-01
1.684961352179702720e-01,1.790472572008089680e-01,2.267481267744337614e-01,2.790198342177703794e-01,3.145577500858179332e-01,3.251113307655192353e-01,3.464791391321789260e-01,3.523073013811224841e-01,3.636259251083137078e-01,3.783819281153291136e-01,3.916119359076797868e-01,3.973270725851457130e-01
3.684947560482438877e-01,3.939822473862233942e-01,4.224669992117640049e-01,4.446994169809285191e-01,4.522908179139725204e-01,4.675739343461859931e-01,4.861885154325267799e-01,5.023363301054486474e-01,5.073671865836911765e-01,5.142398983660210199e-01,5.204354153305147390e-01,5.302765995298031054e-01
