0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.341898837646091081e-01,1.372095259848429838e-01,1.545536943690156151e-01,1.651670783777014484e-01,1.876401132242369596e-01,1.894130119418526159e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011997328306909055e-01,1.998362659707852429e-01,1.998408051183951373e-01,2.464036695408982902e-01,2.692081312484546074e-01,2.769724824134593977e-01,2.861117724185504030e-01,2.964381795172350564e-01,3.250022688360022505e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500268592019895819e-02,8.792907312547403043e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.672388256403066764e-01,1.752540032647517954e-01,2.114606344199679022e-01,2.114606344199679022e-01,2.189694931219450524e-01,2.248389344715774063e-01,2.308306224513155536e-01,2.309088917169538901e-01,2.323417629539904494e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.253203189615499813e-02,9.253203189615499813e-02,1.699722061188307931e-01,2.177728615112763944e-01,2.240901547206026190e-01,2.240901547206026190e-01,2.479817084935042049e-01,2.666481220113139927e-01,2.861210011594177982e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.038490627054853052e-03,7.585664761318752780e-02,7.585664761318752780e-02,1.238528344015374649e-01,1.384066855095955895e-01,1.386894951930842668e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268383766893372080e-02,4.166794308816534897e-02,1.429624266801868271e-01,1.775006285688394136e-01,2.456196071338714315e-01,2.848889454947302058e-01,2.931354751692978322e-01,3.057911006295451761e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.559508686470641753e-02,4.802693245585102494e-02,7.158492598738816493e-02,8.426710980459442557e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.569287777365391046e-02,9.218949931159911571e-02,1.213299889819346722e-01,1.486023810623111063e-01,1.912870997109198945e-01,2.245095274016085107e-01,2.323210630716315284e-01
