1.140256503385138274e+02,1.140258286611083633e+02,1.140260439553599809e+02,1.149719228359082308e+02,1.153383367888081068e+02,1.153719615726427037e+02,1.153764305521880260e+02,1.153764305521880260e+02,1.153764770072136372e+02,1.153764770072136372e+02,1.153798518878005410e+02,1.153815175018040833e+02,1.153815175018040833e+02,1.153815175018040833e+02,1.153815175018040833e+02,1.153815175018040833e+02,1.153880744102719689e+02,1.153880744102719689e+02,1.153880744102719689e+02,1.153880744102719689e+02,1.154096073756104204e+02,1.154096073756104204e+02,1.156813271525208080e+02,1.156813271525208080e+02,1.156813271525208080e+02,1.156813271525208080e+02,1.156827082017016863e+02,1.159175359868550288e+02,1.159201235834087811e+02,1.159201235834087811e+02,1.159201235834087811e+02,1.168769854207148740e+02,1.183722979908993267e+02,1.183722979908993267e+02,1.183722979908993267e+02,1.183802108018256547e+02,1.183802108018256547e+02,1.183802108018256547e+02,1.197172824762943577e+02,1.224504033321627219e+02,1.224725014348510967e+02,1.224732641971837950e+02,1.224732641971837950e+02,1.224754981295049703e+02,1.224761259936851303e+02,1.224761259936851303e+02,1.251113070022649936e+02,1.251192378877672127e+02,1.252574300223289328e+02,1.252574300223289328e+02,1.252672536292348155e+02,1.252677265282228376e+02,1.252677265282228376e+02,1.252683306329673769e+02,1.252683306329673769e+02,1.252683306329673769e+02,1.252683306329673769e+02,1.252683306329673769e+02,1.252683306329673769e+02,1.252809848203499428e+02,1.252828841995416980e+02,1.252828841995416980e+02,1.252828841995416980e+02,1.252828841995416980e+02,1.252835448997578567e+02,1.252835448997578567e+02,1.252835448997578567e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252848147823747951e+02,1.252877398725268421e+02,1.252877398725268421e+02,1.252889818154867925e+02,1.252889818154867925e+02,1.252908235423186056e+02,1.252920510889770327e+02,1.252920510889770327e+02,1.252927389406972907e+02,1.252927389406972907e+02,1.252927389406972907e+02,1.252930752882732861e+02,1.252930752882732861e+02,1.252930752882732861e+02,1.252930752882732861e+02,1.252930752882732861e+02,1.252930752882732861e+02,1.252930752882732861e+02
1.151252265066942897e+02,1.151253003717054781e+02,1.151253268086834680e+02,1.151388767042702455e+02,1.161593068187497551e+02,1.164267767120512076e+02,1.165809261704406055e+02,1.165809261704406055e+02,1.165809261704406055e+02,1.165809261704406055e+02,1.165849141457024842e+02,1.165849141457024842e+02,1.165849141457024842e+02,1.165849141457024842e+02,1.165849141457024842e+02,1.169075470119797160e+02,1.172202253280019306e+02,1.175628353305379079e+02,1.175644358423984670e+02,1.183317885857167084e+02,1.201866423287470269e+02,1.201866423287470269e+02,1.201876349793095216e+02,1.201876349793095216e+02,1.201876349793095216e+02,1.201894539940256834e+02,1.202446242665201339e+02,1.236259937554704607e+02,1.236296013452433016e+02,1.271874238277713829e+02,1.272997334015730644e+02,1.272997334015730644e+02,1.272997334015730644e+02,1.273062352703809950e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273078879186946324e+02,1.273081075121226178e+02,1.273081075121226178e+02,1.273081075121226178e+02,1.273081075121226178e+02,1.273081075121226178e+02,1.274236691592573294e+02,1.274236691592573294e+02,1.274236691592573294e+02,1.274259069973405900e+02,1.274259069973405900e+02,1.274259069973405900e+02,1.274260137265983701e+02,1.274325952578459749e+02,1.274325952578459749e+02,1.274325952578459749e+02,1.274565064424679832e+02,1.274565064424679832e+02,1.274565064424679832e+02,1.274571113968409577e+02,1.274571319975579513e+02,1.274571319975579513e+02,1.274571319975579513e+02,1.274584930339306652e+02,1.274584930339306652e+02,1.274585826742869443e+02,1.274585826742869443e+02,1.274588123526301899e+02,1.275234317200051350e+02,1.275235414212802141e+02,1.275366896001126804e+02,1.275376051423303494e+02,1.275414382369610280e+02,1.275414382369610280e+02,1.275532315975578399e+02,1.275536092305439979e+02,1.275536092305439979e+02,1.275578864231439411e+02,1.275578864231439411e+02,1.275578864231439411e+02,1.275578864231439411e+02,1.275578864231439411e+02,1.275580487629221835e+02,1.275606063298974391e+02,1.275606063298974391e+02,1.275606063298974391e+02,1.275643291770979602e+02,1.275643291770979602e+02,1.275643291770979602e+02,1.275643291770979602e+02,1.275654160381077702e+02,1.275654160381077702e+02,1.275654160381077702e+02,1.275654160381077702e+02,1.275675752368934184e+02
1.150395449495366336e+02,1.154995432194490803e+02,1.155389732843725881e+02,1.155805556408330119e+02,1.155805556408330119e+02,1.155852660334965805e+02,1.155852660334965805e+02,1.156262163219913504e+02,1.156262163219913504e+02,1.156262163219913504e+02,1.156262163219913504e+02,1.156262163219913504e+02,1.156262163219913504e+02,1.157593738228621589e+02,1.163376018738116926e+02,1.169427433807850605e+02,1.169446293423629157e+02,1.176875871455389841e+02,1.176875871455389841e+02,1.177486937757701213e+02,1.177486937757701213e+02,1.177486937757701213e+02,1.177486937757701213e+02,1.191385601706610942e+02,1.222928187189541234e+02,1.268333441728909463e+02,1.277321782226497646e+02,1.277357199952615190e+02,1.277357199952615190e+02,1.277383248140886707e+02,1.277396845827638714e+02,1.277396845827638714e+02,1.277408915298071008e+02,1.277408915298071008e+02,1.277437951377212499e+02,1.277812845059520583e+02,1.277812845059520583e+02,1.277812845059520583e+02,1.277812845059520583e+02,1.277812845059520583e+02,1.277812845059520583e+02,1.277813018250623145e+02,1.278084838186575780e+02,1.278099253820445398e+02,1.278107325428726710e+02,1.278107636548171229e+02,1.278107636548171229e+02,1.278107636548171229e+02,1.278111803863480702e+02,1.279125583043253584e+02,1.279125583043253584e+02,1.279125583043253584e+02,1.279126300384547505e+02,1.279126300384547505e+02,1.279126302296244120e+02,1.279178622107415606e+02,1.279178622107415606e+02,1.279178622107415606e+02,1.279178622107415606e+02,1.279399133751811917e+02,1.279399133751811917e+02,1.279399133751811917e+02,1.279399133751811917e+02,1.279399133751811917e+02,1.279400697522365107e+02,1.279400697522365107e+02,1.279400697522365107e+02,1.279418681969203249e+02,1.279418681969203249e+02,1.279418681969203249e+02,1.279418681969203249e+02,1.279453540409074606e+02,1.279473384563970910e+02,1.279473384563970910e+02,1.279473384563970910e+02,1.279473384563970910e+02,1.279474850454682269e+02,1.279474850454682269e+02,1.279474850454682269e+02,1.279663387400921977e+02,1.279780576695166587e+02,1.279780576695166587e+02,1.279780576695166587e+02,1.280781184259666077e+02,1.280781184259666077e+02,1.280781184259666077e+02,1.280781184259666077e+02,1.280781184259666077e+02,1.280781184259666077e+02,1.281096362566104290e+02,1.281163358247278268e+02,1.281163358247278268e+02,1.281163358247278268e+02,1.281163358247278268e+02,1.281163358247278268e+02,1.281179601443887464e+02
1.167812875969524526e+02,1.167816884678891824e+02,1.168500959270737241e+02,1.168500959270737241e+02,1.168500959270737241e+02,1.168505687784684994e+02,1.174367421849212292e+02,1.174367421849212292e+02,1.174367421849212292e+02,1.174367421849212292e+02,1.176844519184486018e+02,1.176844519184486018e+02,1.184209012864138373e+02,1.184209012864138373e+02,1.184209012864138373e+02,1.189270305443408660e+02,1.189270305443408660e+02,1.189674585636981590e+02,1.189674585636981590e+02,1.189674585636981590e+02,1.189674585636981590e+02,1.189674585636981590e+02,1.189689578577006870e+02,1.197847209274858500e+02,1.197847209274858500e+02,1.197847209274858500e+02,1.197847209274858500e+02,1.198265325797181760e+02,1.199032510021733344e+02,1.217627981918414974e+02,1.226434860914057765e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.227697090770935802e+02,1.228138199999617086e+02,1.228138199999617086e+02,1.228138199999617086e+02,1.228205493176809000e+02,1.228987854676030480e+02,1.228987854676030480e+02,1.228987854676030480e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229044511936970991e+02,1.229071112678065418e+02,1.229071112678065418e+02,1.229071112678065418e+02,1.229071112678065418e+02,1.229079559250678386e+02,1.229079559250678386e+02,1.229136707234353167e+02,1.229136707234353167e+02,1.229136707234353167e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229158139218090753e+02,1.229160485942507535e+02,1.229160485942507535e+02,1.229160485942507535e+02,1.229168146946237243e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229176007308467433e+02,1.229186469159174635e+02,1.229186469159174635e+02,1.229186469159174635e+02,1.229186469159174635e+02
1.147945665381184881e+02,1.147969423159294848e+02,1.150363615600399214e+02,1.151015674202310635e+02,1.151817289322892037e+02,1.151821079305949098e+02,1.153592951245149720e+02,1.154685655093010013e+02,1.159045061794254821e+02,1.159045061794254821e+02,1.159045061794254821e+02,1.163219890619445920e+02,1.163219890619445920e+02,1.164454071152463399e+02,1.171091341974284603e+02,1.180746248097004383e+02,1.180746248097004383e+02,1.192965784277942589e+02,1.208222714052132289e+02,1.232025339574790053e+02,1.251051471312839993e+02,1.251051471312839993e+02,1.251051471312839993e+02,1.252412172706403481e+02,1.252412172706403481e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.253010022924771079e+02,1.269199709576938915e+02,1.269204175836916590e+02,1.269245432379681233e+02,1.269256797834289898e+02,1.269256797834289898e+02,1.269275364570438995e+02,1.269278618508787986e+02,1.269278618508787986e+02,1.269476473114382316e+02,1.270479425659817139e+02,1.270479425659817139e+02,1.270505321276326924e+02,1.270664029249790872e+02,1.270678236715510820e+02,1.270680242079214963e+02,1.270680242079214963e+02,1.270680242079214963e+02,1.284856945802685573e+02,1.284857684153603259e+02,1.285448573717771978e+02,1.285459597529197424e+02,1.285465120860778825e+02,1.285465120860778825e+02,1.285465120860778825e+02,1.285465120860778825e+02,1.285465120860778825e+02,1.285465120860778825e+02,1.285465120860778825e+02,1.285535547398649499e+02,1.285714869060964247e+02,1.285714869060964247e+02,1.285714869060964247e+02,1.285714869060964247e+02,1.285748256289992355e+02,1.285748256289992355e+02,1.285772108511167460e+02,1.285772108511167460e+02,1.285821583243107398e+02,1.285821583243107398e+02,1.285821583243107398e+02,1.285838629283753107e+02,1.285881364383417633e+02,1.285881364383417633e+02,1.285881364383417633e+02,1.285881364383417633e+02,1.285881364383417633e+02,1.285881364383417633e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285901498555587352e+02,1.285906488147249433e+02,1.285906488147249433e+02,1.286165771807226008e+02,1.286329838509333854e+02,1.286329838509333854e+02
1.155395819594463660e+02,1.155541402542343690e+02,1.155541402542343690e+02,1.155541402542343690e+02,1.155541402542343690e+02,1.155541402542343690e+02,1.167541711256168497e+02,1.167541711256168497e+02,1.167541711256168497e+02,1.167541711256168497e+02,1.167619975335120301e+02,1.167628495141866409e+02,1.174179926215224867e+02,1.174179926215224867e+02,1.174179926215224867e+02,1.174179926215224867e+02,1.174179926215224867e+02,1.180808838177600393e+02,1.180897311421223748e+02,1.180897311421223748e+02,1.187835668115527881e+02,1.187835668115527881e+02,1.187835668115527881e+02,1.187835668115527881e+02,1.189175997368217281e+02,1.189226596121537227e+02,1.189226596121537227e+02,1.202445558550602414e+02,1.202445558550602414e+02,1.202453829821059514e+02,1.202453829821059514e+02,1.202453829821059514e+02,1.202453829821059514e+02,1.202473937616435933e+02,1.202485916183249799e+02,1.202485916183249799e+02,1.202485916183249799e+02,1.202485916183249799e+02,1.202632531299494332e+02,1.202632531299494332e+02,1.202632613392359673e+02,1.202632613392359673e+02,1.202632613392359673e+02,1.202649842829019065e+02,1.202649842829019065e+02,1.202649842829019065e+02,1.202649842829019065e+02,1.202649842829019065e+02,1.202649842829019065e+02,1.203184532415245371e+02,1.203184532415245371e+02,1.203184532415245371e+02,1.203184532415245371e+02,1.203212847491072210e+02,1.203212847491072210e+02,1.203212847491072210e+02,1.203212847491072210e+02,1.203359132175706065e+02,1.203490587860740675e+02,1.203712794336043714e+02,1.203745599726377407e+02,1.203745599726377407e+02,1.203745599726377407e+02,1.203745599726377407e+02,1.203745599726377407e+02,1.204866002452311591e+02,1.204875290215633754e+02,1.218885178894939969e+02,1.218910097748698149e+02,1.218910097748698149e+02,1.218910097748698149e+02,1.237864913431236573e+02,1.276941777379533391e+02,1.276941777379533391e+02,1.276941777379533391e+02,1.277173395172996635e+02,1.277264290161096199e+02,1.277264290161096199e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277282746620708451e+02,1.277284299629847339e+02,1.277284299629847339e+02,1.277284299629847339e+02,1.277323193503066392e+02,1.277323193503066392e+02
1.151334485441666970e+02,1.151336502628849132e+02,1.151336894564828413e+02,1.155075047972314906e+02,1.156155284660415390e+02,1.156155284660415390e+02,1.156155284660415390e+02,1.156155284660415390e+02,1.156156404345844635e+02,1.159736627430542342e+02,1.159736627430542342e+02,1.159736627430542342e+02,1.163612895791057156e+02,1.164292862812631881e+02,1.170592635369190475e+02,1.177316543781047784e+02,1.177349083652676285e+02,1.177349083652676285e+02,1.177402650818963536e+02,1.177402650818963536e+02,1.177402650818963536e+02,1.189175416774852465e+02,1.189527639431838963e+02,1.205558013204582153e+02,1.205558013204582153e+02,1.221401070412990464e+02,1.241569598013191751e+02,1.271115770749816107e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283176461099311041e+02,1.283209123739721065e+02,1.283209123739721065e+02,1.283209123739721065e+02,1.283212146313094877e+02,1.283261782101712924e+02,1.283261782101712924e+02,1.283261782101712924e+02,1.284380349282767213e+02,1.284380349282767213e+02,1.284380349282767213e+02,1.284380349282767213e+02,1.284381470499702971e+02,1.284381470499702971e+02,1.284480381434149763e+02,1.284480381434149763e+02,1.284480381434149763e+02,1.284480381434149763e+02,1.284480381434149763e+02,1.284480381434149763e+02,1.284480997369310558e+02,1.284480997369310558e+02,1.284480997369310558e+02,1.284480997369310558e+02,1.284480997369310558e+02,1.284564265670937857e+02,1.284578701617817842e+02,1.284613972346268724e+02,1.284613972346268724e+02,1.284613972346268724e+02,1.284613972346268724e+02,1.284773221160990602e+02,1.284783570311159338e+02,1.284783570311159338e+02,1.284783570311159338e+02,1.284787211319336393e+02,1.284910952387438954e+02,1.284910952387438954e+02,1.284966693545585485e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.284981458375036993e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02,1.285057660719835155e+02
1.157429339175434677e+02,1.157436848041456443e+02,1.157437293650032331e+02,1.157911411346317578e+02,1.157911411346317578e+02,1.157911411346317578e+02,1.160776308275075337e+02,1.160776308275075337e+02,1.160776308275075337e+02,1.160776308275075337e+02,1.160776308275075337e+02,1.165561301901790472e+02,1.165561301901790472e+02,1.165579194614750094e+02,1.165971849021277933e+02,1.165971849021277933e+02,1.171174293183286892e+02,1.171174293183286892e+02,1.177012962559084883e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.177124498041198137e+02,1.185520158792109839e+02,1.185520158792109839e+02,1.185533943205207521e+02,1.185533943205207521e+02,1.185837744997466103e+02,1.185877964551919348e+02,1.185877964551919348e+02,1.185877964551919348e+02,1.185877964551919348e+02,1.202491022788569239e+02,1.202510951580009504e+02,1.202510951580009504e+02,1.202510951580009504e+02,1.202510951580009504e+02,1.202518225650668882e+02,1.202519271612698617e+02,1.202519271612698617e+02,1.202519271612698617e+02,1.202519271612698617e+02,1.202524420318200953e+02,1.202803364869382818e+02,1.203160195760537619e+02,1.203605036617439481e+02,1.203676822899056731e+02,1.203741858038047923e+02,1.203741858038047923e+02,1.203741858038047923e+02,1.203741858038047923e+02,1.203741858038047923e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203745809668711217e+02,1.203753632771536388e+02,1.203753632771536388e+02,1.203753632771536388e+02,1.203818895746950233e+02,1.203818895746950233e+02,1.203822583712311030e+02,1.203822583712311030e+02,1.204152722358554257e+02,1.204202055362294317e+02,1.204205020584983998e+02,1.204223695688798728e+02,1.204239428293895031e+02,1.204249024755267641e+02,1.204253730055830829e+02,1.204253730055830829e+02,1.204253730055830829e+02,1.204255842062835882e+02,1.204255842062835882e+02,1.204255842062835882e+02,1.204255842062835882e+02,1.204255842062835882e+02,1.204255990575015005e+02,1.204255990575015005e+02,1.204255990575015005e+02,1.204255990575015005e+02,1.204255990575015005e+02,1.204256280234114627e+02,1.204256280234114627e+02,1.204256280234114627e+02,1.204256280234114627e+02
1.152328242645310610e+02,1.153563218215255120e+02,1.154441605475960273e+02,1.155945981406622138e+02,1.156597640973738663e+02,1.158536811514340883e+02,1.158708232458670153e+02,1.158708232458670153e+02,1.160380179079341332e+02,1.160380179079341332e+02,1.160380179079341332e+02,1.160380179079341332e+02,1.161298479431788593e+02,1.165177901226215482e+02,1.165177901226215482e+02,1.181912360315152597e+02,1.181939104993326453e+02,1.192623772227939440e+02,1.192708604307587308e+02,1.203305091910574447e+02,1.203305091910574447e+02,1.213491152813676308e+02,1.213491152813676308e+02,1.213643571972252317e+02,1.213761149857230350e+02,1.221290394715924634e+02,1.229075763030777608e+02,1.233221615487400555e+02,1.233231593571254336e+02,1.233252378346201112e+02,1.233252378346201112e+02,1.233252378346201112e+02,1.233828203501922758e+02,1.233828203501922758e+02,1.233828203501922758e+02,1.234429535308625390e+02,1.234437352174859370e+02,1.234441252744237119e+02,1.234938269615525428e+02,1.234938269615525428e+02,1.235522924548699706e+02,1.235522924548699706e+02,1.235522924548699706e+02,1.235534578057264952e+02,1.235534578057264952e+02,1.235534578057264952e+02,1.235534578057264952e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.235744698617293125e+02,1.236193578368096553e+02,1.236193578368096553e+02,1.236193578368096553e+02,1.236198131014243131e+02,1.236198131014243131e+02,1.236198131014243131e+02,1.236198131014243131e+02,1.236221036202754959e+02,1.236221036202754959e+02,1.236221036202754959e+02,1.236221064730549841e+02,1.236221064730549841e+02,1.236221064730549841e+02,1.236616041405645205e+02,1.236616041405645205e+02,1.236616041405645205e+02,1.236616041405645205e+02,1.265373049690865344e+02,1.265373049690865344e+02,1.265373049690865344e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265397369811359027e+02,1.265930255690986428e+02,1.265930255690986428e+02,1.266001572512319342e+02,1.266001572512319342e+02,1.266001572512319342e+02,1.266001572512319342e+02,1.266001572512319342e+02,1.266001572512319342e+02,1.266001572512319342e+02,1.266001572512319342e+02
1.162119982417157757e+02,1.162121895066112671e+02,1.162781751825488499e+02,1.164880786227478069e+02,1.164880786227478069e+02,1.164880786227478069e+02,1.164891006796740385e+02,1.164893164692424108e+02,1.165388132804601184e+02,1.167503557392384721e+02,1.167503557392384721e+02,1.167503557392384721e+02,1.167503557392384721e+02,1.179129726205810442e+02,1.179170079073795421e+02,1.179174156338735315e+02,1.179585476370612724e+02,1.195454273506694562e+02,1.219397926626159716e+02,1.243516498267824915e+02,1.243516498267824915e+02,1.243524688944160062e+02,1.243524688944160062e+02,1.243542894508719456e+02,1.243615935360374181e+02,1.243615935360374181e+02,1.243706493871054022e+02,1.243706493871054022e+02,1.243706493871054022e+02,1.245829227439163276e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.245923267590483192e+02,1.246013930546182280e+02,1.246013930546182280e+02,1.246022848864048598e+02,1.246022848864048598e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246068725945200839e+02,1.246070095573692953e+02,1.246070095573692953e+02,1.246074045749964796e+02,1.246074045749964796e+02,1.246075418685741596e+02,1.246089993232026956e+02,1.246128561102653123e+02,1.246128561102653123e+02,1.246128561102653123e+02,1.246128561102653123e+02,1.246128561102653123e+02,1.246240980173889881e+02,1.246283741048890619e+02,1.246309326073898234e+02,1.246320583185570001e+02,1.246320583185570001e+02,1.246320583185570001e+02,1.246320583185570001e+02,1.277048574760502930e+02,1.277048574760502930e+02,1.277048574760502930e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277201181361974136e+02,1.277249158148093073e+02,1.277249158148093073e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02,1.277249524393203046e+02
