1.852321196364608014e+01,5.088381521998427814e+01
1.929502146883188018e+01,4.677234160302071331e+01
1.697525659098389639e+01,5.308513216396803358e+01
1.887695024928656196e+01,4.986511631707226400e+01
1.623301783975318457e+01,5.351006235770233843e+01
1.748504457054002259e+01,5.255909368128958192e+01
1.896175171057274866e+01,4.949173883053668277e+01
1.980638935194018302e+01,3.911063308321550380e+01
1.912675861089740437e+01,4.864519808514923227e+01
1.914933730531731371e+01,4.851760155436578970e+01
1.923668653125671213e+01,4.763587912392222989e+01
1.898632993461954399e+01,4.944055086018750700e+01
1.861050762087065991e+01,5.067698163134130596e+01
1.878529808240207899e+01,5.015667831576018187e+01
1.830677985051149292e+01,5.138061966311433792e+01
1.766719428753143362e+01,5.240952664442833253e+01
1.826199371863103593e+01,5.145029452685111693e+01
1.922959868291877683e+01,4.778768293498494302e+01
1.996948424210975048e+01,3.725884432958516612e+01
1.918555146466055561e+01,4.822344621972806777e+01
1.802377896833843707e+01,5.187326998658091526e+01
1.811214188496547450e+01,5.171580475910372598e+01
1.866308307048593207e+01,5.052056673895010164e+01
1.902053250698558529e+01,4.927316880597926740e+01
1.881160241918676945e+01,5.009940774536367059e+01
1.813768337245486961e+01,5.164830178023984786e+01
1.919848266159120342e+01,4.811606541391075353e+01
1.984393717618477382e+01,3.863426074537765942e+01
1.948571669583650134e+01,4.191844199783696467e+01
1.837555143051762130e+01,5.124013005371059393e+01
1.737906153042462520e+01,5.272643888533117718e+01
1.595405435977285435e+01,5.366530482504918353e+01
1.905022598969445013e+01,4.901827831376355959e+01
1.793170681432706814e+01,5.203216329602767587e+01
1.847397030709572974e+01,5.102776878642150393e+01
1.943064745172265262e+01,4.268933803929717641e+01
1.907719067348261888e+01,4.892182532349286816e+01
1.912348672574523789e+01,4.866909300527466087e+01
1.952161905696792843e+01,4.149918197535667019e+01
1.853873287732663755e+01,5.084093510625213241e+01
1.701974696010630339e+01,5.304336526574785182e+01
1.738760617820931387e+01,5.271930897142871686e+01
1.899061602847998032e+01,4.942318370464494137e+01
1.886889294688353758e+01,4.991892054279878721e+01
1.869935031915062851e+01,5.045457334873558608e+01
2.168461223561146767e+01,5.514863752002055008e+01
2.088631103934508104e+01,5.569357750146257757e+01
2.324557121168155405e+01,5.328289240063411114e+01
2.082085369629809080e+01,5.573230056699907209e+01
2.120018247115398680e+01,5.548521200347885696e+01
2.267642238749089145e+01,5.416833723459010486e+01
2.139771265995864269e+01,5.535933549550747301e+01
2.110600115388175269e+01,5.555854828595241202e+01
2.224120469330869199e+01,5.465633623699098109e+01
2.131314934517055093e+01,5.541895457249992774e+01
2.291952486908546760e+01,5.383380765999958584e+01
2.144345887931321926e+01,5.531813337776281259e+01
2.372985988344522212e+01,5.194145318406203415e+01
2.328530811280464974e+01,5.324162419710192751e+01
2.356083065009682542e+01,5.262475458433415554e+01
2.176246770529796848e+01,5.508517652951894661e+01
2.231144734339023117e+01,5.458192219919240529e+01
1.865315662299410704e+01,5.658095374214948947e+01
1.982775132609211610e+01,5.620196108716028505e+01
1.843253054861692419e+01,5.661826642143586241e+01
2.245792080227708354e+01,5.441454080478452227e+01
1.899418349120794147e+01,5.649781575709675963e+01
2.199979994268844763e+01,5.485870398135335080e+01
2.381631679034121163e+01,5.105707416810284371e+01
2.256796534536533372e+01,5.430058204504788932e+01
2.317779920028984009e+01,5.343239236138435189e+01
2.364112986159691232e+01,5.237643428606734375e+01
2.036521887309648093e+01,5.597548992488356134e+01
2.152375668657504804e+01,5.524981637581580429e+01
2.320558355190142308e+01,5.340091653525187354e+01
2.180608467236205428e+01,5.504846927689047931e+01
1.931352734276888938e+01,5.640032101631683048e+01
2.388138797917609679e+01,5.078360935118122654e+01
2.051614634912838397e+01,5.589911339842073090e+01
2.126929644156061272e+01,5.545131657979515438e+01
2.275685078723083166e+01,5.405933405443315820e+01
2.216798370236189797e+01,5.473159329308588639e+01
2.016357261831761249e+01,5.603689734788439836e+01
2.378277046996097610e+01,5.179225519454089266e+01
2.055316671969353592e+01,5.587624637829556917e+01
2.114646361096694704e+01,5.551978990525586966e+01
2.092656912884600828e+01,5.566271545686328182e+01
2.192318452902639692e+01,5.494633500288539807e+01
2.070176658737323194e+01,5.579917916855288240e+01
2.158618225054605944e+01,5.521958565904551364e+01
2.343570991608771692e+01,5.291914713032270612e+01
2.237684981323925371e+01,5.450520869131089796e+01
2.188848513866663836e+01,5.497393719444391280e+01
2.288152587440502828e+01,5.385834633969472662e+01
2.184777806800298094e+01,5.501515432698045061e+01
2.304387650763102258e+01,5.365875938539101497e+01
2.028375843960638036e+01,5.601526397999954554e+01
2.351733146358946414e+01,5.268525817464564653e+01
2.227925419339231539e+01,5.462241191413878028e+01
1.992697263475708880e+01,5.615480693672749624e+01
2.281606124137090674e+01,5.398417780240561115e+01
2.162727531180773610e+01,5.519118674983917572e+01
2.306733576351336268e+01,5.360801256385367708e+01
2.340646834853555092e+01,5.299953577095055834e+01
1.920335325644535374e+01,5.643806397326257951e+01
1.977264079525167162e+01,5.623449638772304127e+01
2.248962247141174586e+01,5.436450351007574255e+01
2.315077890741961042e+01,5.347394929608383052e+01
2.359016675368744487e+01,5.247077129823685482e+01
2.171845914435000324e+01,5.511788590864107107e+01
2.277840197338382922e+01,5.403371319675684958e+01
2.261413621743226443e+01,5.425547112099827274e+01
1.719973705496379779e+01,5.673949233923871560e+01
2.368480266398450240e+01,5.221851574474822399e+01
2.147075680931023456e+01,5.526534031608786535e+01
2.242105138825828092e+01,5.445445241535593084e+01
2.336401915660927031e+01,5.310186476247803000e+01
2.332719298903168337e+01,5.316794299022677706e+01
2.004404491314699044e+01,5.612201903692317728e+01
2.043088696320248587e+01,5.593960942795485636e+01
2.299000728136086025e+01,5.371756087218435738e+01
1.793277777774610726e+01,5.668510889618726623e+01
2.104608909978186659e+01,5.558946504575195036e+01
2.253108480191428953e+01,5.432929692558187185e+01
2.208957655681664534e+01,5.480418508480984485e+01
2.308729996668970941e+01,5.354605608509053383e+01
2.204906801408136374e+01,5.483784336037105334e+01
1.968418946777660494e+01,5.626998036639698597e+01
2.348042907145325131e+01,5.282703295668276411e+01
2.212050377668409240e+01,5.476861949685694952e+01
2.285560231150359201e+01,5.393454825014601539e+01
2.076767663788156426e+01,5.576255188445538380e+01
2.295432504604826818e+01,5.379661618069753359e+01
1.886714622281307996e+01,5.653117744200641681e+01
1.952726472284989612e+01,5.629863266317301651e+01
2.235320820235653727e+01,5.454315123169273960e+01
2.195709598075695723e+01,5.490109702831564675e+01
2.100503275737329290e+01,5.562199174313639816e+01
2.270123121966184243e+01,5.411672392785029473e+01
2.063966814402987993e+01,5.582925340368217348e+01
2.135686408348913901e+01,5.539183580046360333e+01
1.940189139323557654e+01,5.637179597449796375e+01
2.219880826250891914e+01,5.470125765981264720e+01
2.186926417612839302e+01,5.499281638622765911e+01
2.042082663910888485e+01,5.594114330376920918e+01
2.011545056755800687e+01,5.825098241008392819e+01
2.271997192065622428e+01,5.680232620280818878e+01
2.045826715483611835e+01,5.810456200400442128e+01
2.032461000108215643e+01,5.817441131456004655e+01
2.095972992966486714e+01,5.787695477564665225e+01
1.916884088503357830e+01,5.862097826039037329e+01
1.627598829730244390e+01,5.915988272103953705e+01
2.330317815461114961e+01,5.636402028750637783e+01
2.164344502216963662e+01,5.750679209447881846e+01
2.508847519380060831e+01,5.434201187243829878e+01
2.378287773288699469e+01,5.590739026126541944e+01
2.223533738373673785e+01,5.712583939361508101e+01
2.444062037475906379e+01,5.523893779595596243e+01
2.360835126069408574e+01,5.608508957319945409e+01
2.594121918089324197e+01,5.113744588417980452e+01
2.293729201646390692e+01,5.663987247536687164e+01
2.461337761217808406e+01,5.496919299044262885e+01
2.452059438610972819e+01,5.509623106974566298e+01
2.168855359172783182e+01,5.746018247281422475e+01
2.342832409069277233e+01,5.625170505025491252e+01
2.526572571858060812e+01,5.387150224145253929e+01
2.413687919679766125e+01,5.558529418424753032e+01
2.148226045460410205e+01,5.760162515300938679e+01
1.877848905929964829e+01,5.873834311374442052e+01
2.354758468933360049e+01,5.615448597029939748e+01
2.285247834948190970e+01,5.669066406856027385e+01
2.216267262982549369e+01,5.719785622461578356e+01
2.408512954800641026e+01,5.560506377145678414e+01
2.336750811777885417e+01,5.628317774296350962e+01
2.583356081042476404e+01,5.162872245565227303e+01
2.349549930002890008e+01,5.619538515683601787e+01
2.503565975336004357e+01,5.442648884345963722e+01
2.267301006376212769e+01,5.683006988968453044e+01
2.203517893959973151e+01,5.727228711696899666e+01
2.484247039439728511e+01,5.468274654173337979e+01
2.547270438738607012e+01,5.351221587040181760e+01
1.560135031130023719e+01,5.923925811837361977e+01
2.103785738434379837e+01,5.782836039803464701e+01
2.541935549029310693e+01,5.371951192644998940e+01
2.133433682595146763e+01,5.767332135716312536e+01
2.522449400764710248e+01,5.411558797463096937e+01
2.324444488641169215e+01,5.640252415118482077e+01
2.258458357049552490e+01,5.690405713765802886e+01
2.076912382386280953e+01,5.796456941749450209e+01
1.822915181879605484e+01,5.883636377734979561e+01
2.245126552696690325e+01,5.699063980420067566e+01
1.956167578394688178e+01,5.846335580301266788e+01
2.180237321192747757e+01,5.740769007372479393e+01
1.781963691292901331e+01,5.899277891397498053e+01
2.472976991190300922e+01,5.483918232707703311e+01
2.056892322081192859e+01,5.806753628525937216e+01
2.562167021147864787e+01,5.325120143259675842e+01
2.118022173138835385e+01,5.772173186324165073e+01
2.086476426371343607e+01,5.792927713616764152e+01
2.064628778435943701e+01,5.801048576598671502e+01
1.934517569608910748e+01,5.855713771383791766e+01
2.023329502453403350e+01,5.821061450980035090e+01
1.766501543249363593e+01,5.903106234796484841e+01
2.298976870990160037e+01,5.660379831605830958e+01
2.490671923133933774e+01,5.455309398862845427e+01
2.425373757074211412e+01,5.543711511832015049e+01
2.279947855746899066e+01,5.676304306212391992e+01
2.384452121672605074e+01,5.587602833396873336e+01
2.188141228422412254e+01,5.736803125401499415e+01
1.897269595649234830e+01,5.867863643767041282e+01
2.305183779144984513e+01,5.655777623465193926e+01
2.468759031680465554e+01,5.493293654934172565e+01
2.113186156039571628e+01,5.778300964383437588e+01
1.744921565232027660e+01,5.909747395202050768e+01
2.213286124503937913e+01,5.721341016338640628e+01
2.496737278668679849e+01,5.451536723104665327e+01
2.432162783025244934e+01,5.536387288441700605e+01
2.535198897524900374e+01,5.385584694094376346e+01
2.157214058019277658e+01,5.753343609123090374e+01
2.576018359748702480e+01,5.269771503698351012e+01
1.973492232259637547e+01,5.840959289421100920e+01
1.943429866355655022e+01,5.851147886516809393e+01
2.313444431546394142e+01,5.649331854132122999e+01
2.401456891118012038e+01,5.571105585252071535e+01
2.371671306810965518e+01,5.597476634377665050e+01
1.813245150663912142e+01,5.888968960144600118e+01
2.253431970418439434e+01,5.693023803408362937e+01
2.554898155213247790e+01,5.338396887887351738e+01
2.239364554647081107e+01,5.702432849603543019e+01
2.448556424176708290e+01,5.512018904346704318e+01
2.366455798484485484e+01,5.603947499934724163e+01
2.437827743084603682e+01,5.530700330179123370e+01
2.515388153279947048e+01,5.415116237322296655e+01
2.420260572099457974e+01,5.550756801868660517e+01
2.230748001423681259e+01,5.707861052594619622e+01
2.196937949455470118e+01,5.731334364914133772e+01
2.397220779059430384e+01,5.575510262546952589e+01
2.568553380314539325e+01,5.290201175763060348e+01
1.998704188812954996e+01,5.830292831013140642e+01
1.869713120334257894e+01,5.878500122639517400e+01
2.316878532258737167e+01,5.643653437245746574e+01
2.390309502484217674e+01,5.581118229842252276e+01
1.983866267611683298e+01,5.835607715370116466e+01
2.138623160572817739e+01,5.763557564953496382e+01
2.389761823544769470e+01,5.581644019164766490e+01
2.682093734716191946e+01,5.413924783942729135e+01
2.270613370860134950e+01,5.872336251646859751e+01
2.419328050616592307e+01,5.757027466944633431e+01
1.806827984704703383e+01,6.092116529909912259e+01
2.472040371100213463e+01,5.708285661226323526e+01
2.439472614653013594e+01,5.737561479836092815e+01
2.351326054319120118e+01,5.812480706619527382e+01
2.031812824721290411e+01,6.004563867277364864e+01
2.356885107173804172e+01,5.809511575325775823e+01
2.260078184698949499e+01,5.878845741159286575e+01
2.608405906886682857e+01,5.547928638042016303e+01
2.302635964991870310e+01,5.849657294242666694e+01
2.280049779678389044e+01,5.862586043672049385e+01
2.109178160570399996e+01,5.966996153421212767e+01
1.550609121459461548e+01,6.146074158483531846e+01
1.723727956031035902e+01,6.114722805633114433e+01
2.511916965270196656e+01,5.663954710938136117e+01
2.661061673985484788e+01,5.459541852282860219e+01
2.232071197134894902e+01,5.895821719355016910e+01
1.917155246943378444e+01,6.055139212164435492e+01
2.343865588318450222e+01,5.819589851674949443e+01
2.213762121222335821e+01,5.907681172085094801e+01
2.323862225231157552e+01,5.834855754141648987e+01
2.140566635514853999e+01,5.951017820043819739e+01
2.451566561604357730e+01,5.727457388449398223e+01
2.081026326376248647e+01,5.983943716252847622e+01
2.643019102606267623e+01,5.492181004751899565e+01
1.845269759566013690e+01,6.078990889263812392e+01
2.447278598989904097e+01,5.733892704330109780e+01
1.870768265510451300e+01,6.073231694560527671e+01
2.153928274227459028e+01,5.944085598439867368e+01
1.653818750357391210e+01,6.138088799508521731e+01
2.557462210273175884e+01,5.605671790697445545e+01
2.381851992737930601e+01,5.789918690094872034e+01
2.375623694070582914e+01,5.794202738169724398e+01
2.004395392979516899e+01,6.017772150783748231e+01
2.237382362163037186e+01,5.888025671366096248e+01
2.285494517834456829e+01,5.856084783194274479e+01
1.932663150056376367e+01,6.046445315438365498e+01
2.574386183902916514e+01,5.591915643814111547e+01
1.885292665127711942e+01,6.066858429083755055e+01
2.515537306345477120e+01,5.663412271180914104e+01
2.590131014497489303e+01,5.570521348110848692e+01
2.061798058200917794e+01,5.991113161051630698e+01
2.184473353362370673e+01,5.923954665468487946e+01
2.528180412013656664e+01,5.646634512746343404e+01
2.095328720138375544e+01,5.975047461881741384e+01
2.540069888049480085e+01,5.635624911640713464e+01
2.196015160667235833e+01,5.918544354081864611e+01
2.654297900913881847e+01,5.473050158972242230e+01
2.485629994778863505e+01,5.695358144120585564e+01
2.626092696985407926e+01,5.512802351849817484e+01
2.671164465671525079e+01,5.440855897704678767e+01
2.584791583773473889e+01,5.579530231448462274e+01
2.252995141518188404e+01,5.883327560248973498e+01
1.763985031622219779e+01,6.107256647838536878e+01
1.993445310960559524e+01,6.022411818914580550e+01
2.475438115157592733e+01,5.702507013836493854e+01
2.734309638121054675e+01,5.172086155941114072e+01
1.708991885550405598e+01,6.122887005632858859e+01
2.567401741295256556e+01,5.595077863973375543e+01
2.123567296963382489e+01,5.957098488032144701e+01
1.521521139111848875e+01,6.154425848439786506e+01
2.633382279014834282e+01,5.500165276170171325e+01
1.947563874764658465e+01,6.040488521827938229e+01
2.689894230232996009e+01,5.387475950352423126e+01
1.901804128018229889e+01,6.061194950880545917e+01
2.308587226912634094e+01,5.840306318377459149e+01
2.700539356811767533e+01,5.354598714304653839e+01
2.402435878341027120e+01,5.772836311476108762e+01
2.547767869416747288e+01,5.624569103876058307e+01
1.787717394387143699e+01,6.101084395937186144e+01
2.414017768907518757e+01,5.760679121771664768e+01
2.161595169637117309e+01,5.939839498266695728e+01
2.047409419953165255e+01,6.000349927768420599e+01
2.721245390408937581e+01,5.278912462808052197e+01
2.084630215670728859e+01,5.982028292029340122e+01
2.711061904232664688e+01,5.318792126744423143e+01
2.169533248668096448e+01,5.934572681960984397e+01
2.406063421266062718e+01,5.765943561217903834e+01
1.977891436911290768e+01,6.029300217352069069e+01
1.684317354714972836e+01,6.128825182786414416e+01
1.402997341831232703e+01,6.162407031192677209e+01
2.296369093225475666e+01,5.852017872964120926e+01
2.114343441885281294e+01,5.960767383903959882e+01
2.388057157840120226e+01,5.783697878930843927e+01
2.428251860295418041e+01,5.745309000354802720e+01
2.491164297920814974e+01,5.687967425707547164e+01
1.974744071957286451e+01,6.031386410771440154e+01
2.228156738289381167e+01,5.899728979169960041e+01
2.599578316867007288e+01,5.558254295925308242e+01
2.026510971684784224e+01,6.007323080715518415e+01
2.464452853176482705e+01,5.716378810518978071e+01
2.364616238144867921e+01,5.799529381246818360e+01
2.534469364340356634e+01,5.641747611910812310e+01
2.329997151964348134e+01,5.828768749301467977e+01
2.207581484886544487e+01,5.912479690110563979e+01
2.616428885807121318e+01,5.537596063561282733e+01
2.502998182924483572e+01,5.676583633577487831e+01
1.821481904592547707e+01,6.086732474516063718e+01
2.217644457889936760e+01,5.980191434082252755e+01
2.617075629044526508e+01,5.676277546889843251e+01
2.092812702426324734e+01,6.042401325295849546e+01
2.701703878037602280e+01,5.567388790030525314e+01
2.299957935889089455e+01,5.930688543363751819e+01
2.397002802802378696e+01,5.868778875980252963e+01
2.423178476490323163e+01,5.850586474216618171e+01
2.166119533548492981e+01,6.004457177508768240e+01
1.741948329261097328e+01,6.157674936545779332e+01
2.238254011170778313e+01,5.968520814163189669e+01
2.508589004289826008e+01,5.780801068795991426e+01
2.608015282432841886e+01,5.684168857569292044e+01
2.582863011379982154e+01,5.711893342881054991e+01
2.447491065560788215e+01,5.829736843163627924e+01
2.009412139220517091e+01,6.073840936467695428e+01
2.806391590364269462e+01,5.357869311596850537e+01
2.060242299528707832e+01,6.055532251209844929e+01
2.288201835066063339e+01,5.939975401977739722e+01
2.684133383193962885e+01,5.593537718141463699e+01
2.735432369390584384e+01,5.501628927839726657e+01
2.224169411824459885e+01,5.976364676706663914e+01
1.876831917675230699e+01,6.120759644939894173e+01
2.693235290029609175e+01,5.579957532278238119e+01
2.311905069615134423e+01,5.927038281111080664e+01
2.500222502385236112e+01,5.787865521630964594e+01
2.385288985572359621e+01,5.875988038897028076e+01
1.963170038555417207e+01,6.094418662625162142e+01
2.719633984332518040e+01,5.540541644434224366e+01
2.267556479164969119e+01,5.948942650197925275e+01
2.710849046163974307e+01,5.552873803733905334e+01
1.981918172487668173e+01,6.086817190720808668e+01
1.662344856386293657e+01,6.173104133700991980e+01
1.898236673503080851e+01,6.113023873189562352e+01
1.828385914064647366e+01,6.134933580186564939e+01
2.755376465306389022e+01,5.474017140698263262e+01
2.332589656858845828e+01,5.913331920095692595e+01
2.276864030260762206e+01,5.944793993204879001e+01
2.816823831978509673e+01,5.307643739199789934e+01
2.773924072484010495e+01,5.437039940658033998e+01
2.641593028025383916e+01,5.646625405927748176e+01
2.474735269540807892e+01,5.808496750762456173e+01
2.795961278380697124e+01,5.394825138361242267e+01
2.667500713245475907e+01,5.616171582026233722e+01
2.658338440158215477e+01,5.626096168710925838e+01
2.784301031088947909e+01,5.404347161168514901e+01
2.378058170649995873e+01,5.882218925272075438e+01
2.745114833390719156e+01,5.497304825662067884e+01
2.516378399882894712e+01,5.775069994466904433e+01
2.102809531526351350e+01,6.037202280631757390e+01
2.675775937894293577e+01,5.602691573548165849e+01
2.403676307924439115e+01,5.863145663862017898e+01
2.634069688395415199e+01,5.653924624083801831e+01
2.557622098289422397e+01,5.736759654363462602e+01
2.533852136636025776e+01,5.759706773849416095e+01
2.367362134166684484e+01,5.889271048556214794e+01
1.949990611115435257e+01,6.099861071744820862e+01
2.597025580621246377e+01,5.690133591968812965e+01
2.119754059261131829e+01,6.028471472747260407e+01
2.728537330440294184e+01,5.528472418739659844e+01
2.154908001998391498e+01,6.012630263892328486e+01
2.650044034272329441e+01,5.635713882331658198e+01
1.453714292801957164e+01,6.191900180327374414e+01
2.185711527477877780e+01,5.994054917640496427e+01
2.415739807957199048e+01,5.856731073078151439e+01
1.998145909655075059e+01,6.080308979012359316e+01
2.179378829695622599e+01,5.997635454104616315e+01
2.360827089950392121e+01,5.894438057136308373e+01
2.523836169095491755e+01,5.768754379571168300e+01
1.786394874751203687e+01,6.149940783112667475e+01
2.347643834105305771e+01,5.902680154081471642e+01
1.854070392102884668e+01,6.128049529795401185e+01
1.922113170044616837e+01,6.105350638159753629e+01
2.541455402059499491e+01,5.749746770535933393e+01
2.340977852950681637e+01,5.907129697806864499e+01
2.078579513336834950e+01,6.048261995625933451e+01
2.466692218187952079e+01,5.816276202688401753e+01
2.047306440968040064e+01,6.061854788394185078e+01
1.811699745963694497e+01,6.143299839778648419e+01
2.572216911965821851e+01,5.721621413183277127e+01
2.201662362258334582e+01,5.985901723040307587e+01
2.764056980193185353e+01,5.447054854191216577e+01
2.590285892596795847e+01,5.700706890718402775e+01
2.440682980324013940e+01,5.837831037393270606e+01
2.127344986912317637e+01,6.022392985168374935e+01
2.458855286472806156e+01,5.822634649641236848e+01
2.261359627671052408e+01,5.955262607741689607e+01
1.706629702442105057e+01,6.165930454300715979e+01
2.321399471439408302e+01,5.920185087054424145e+01
2.141051278661511859e+01,6.017589276872845261e+01
2.564965128709753728e+01,5.730639763333473269e+01
2.248066902324868366e+01,5.962723224134758482e+01
2.476910733505892637e+01,5.804432162321381838e+01
1.540455787001795152e+01,6.181696079485673323e+01
2.624810242771875934e+01,5.667685785861215209e+01
2.035675411055804318e+01,6.067942511438381814e+01
2.551464461365544167e+01,5.742156536059794547e+01
2.829075761266366129e+01,5.285699062660338399e+01
2.841606226802095847e+01,5.171214516610094591e+01
2.428664918497441860e+01,5.846974745513639959e+01
2.492160020669067322e+01,5.795832547894506348e+01
2.528110618774007889e+01,5.874234913530247582e+01
2.412290931387941839e+01,5.957588552035871743e+01
2.401001819708704588e+01,5.963448894389946275e+01
2.681660226103646494e+01,5.724570111915545567e+01
2.451404250418716657e+01,5.930282598862659427e+01
2.757935338191060026e+01,5.628167050004255856e+01
2.665549863633519934e+01,5.746014089455429996e+01
1.541516398331003401e+01,6.278274839497418469e+01
2.300344182800973059e+01,6.023813316285995967e+01
2.142689119144471022e+01,6.096906368581515778e+01
2.857872328519727034e+01,5.436667406013539505e+01
2.420896474480691296e+01,5.949719559520087842e+01
2.839590008058474879e+01,5.487961447665583137e+01
2.545715633194698668e+01,5.859825081325234919e+01
2.811141053831642722e+01,5.539588152824157419e+01
2.741786508127372102e+01,5.652852926897928398e+01
2.535690907486102219e+01,5.866385489726613400e+01
2.562655050952390567e+01,5.845149188629334702e+01
2.749663022662753775e+01,5.641427158797355901e+01
2.471501759423130551e+01,5.915695866804079373e+01
2.378070579120531036e+01,5.976026516634426855e+01
2.623794976230647436e+01,5.788846319182936639e+01
2.055674519603325834e+01,6.132403673516581932e+01
2.432326088771131012e+01,5.943285639828667399e+01
2.847869780586093569e+01,5.461328470122860779e+01
2.820239460654640951e+01,5.522729807430015114e+01
2.925735209542459359e+01,5.166658076776145947e+01
2.732348055179154400e+01,5.664546245456743634e+01
2.460598586258114295e+01,5.922732238152359940e+01
1.805939299541390852e+01,6.220127863913408817e+01
2.358516177273995496e+01,5.989422765024337281e+01
2.878741572589094488e+01,5.394283445036941060e+01
2.097352620123045597e+01,6.119095938395327750e+01
2.830749855888118560e+01,5.502481475681593537e+01
2.656336994375441662e+01,5.754144863990445913e+01
2.491607318950174488e+01,5.901830685149462141e+01
2.648853456995179201e+01,5.764252217776281384e+01
1.585625996816828476e+01,6.267187157105274053e+01
2.347581769072825963e+01,5.996760775085020612e+01
2.802620890811697407e+01,5.559308608666901108e+01
1.964152726992833919e+01,6.170550229870460157e+01
2.869069410121098684e+01,5.418969067185596344e+01
2.176665962602374904e+01,6.083355191433237508e+01
2.222270864504465848e+01,6.063473356732009734e+01
1.746701481451625071e+01,6.236733478793821916e+01
2.132943471525534562e+01,6.105107118351000395e+01
2.767284830036631504e+01,5.617338425790541834e+01
2.888239045311848230e+01,5.329668528905466474e+01
1.832762977318587971e+01,6.210834231965230146e+01
2.389678883885863314e+01,5.971024704958431073e+01
2.334548599967876825e+01,6.003307748030083246e+01
2.784966018351193284e+01,5.590314287938735305e+01
2.162684259894617611e+01,6.091356833513773239e+01
2.673691206343676896e+01,5.735580064062612848e+01
2.707502754317690474e+01,5.696576272291170540e+01
2.903836665057363575e+01,5.306160962954825777e+01
2.323351656212790317e+01,6.010555706472467818e+01
2.441501148308199731e+01,5.936659590890812410e+01
1.692065362226168901e+01,6.246657677350668791e+01
2.631184335516190131e+01,5.780690025125206688e+01
2.235900636042713430e+01,6.056032197570186781e+01
2.775444587426397192e+01,5.601893767859645834e+01
2.251280433231011813e+01,6.050027618489158243e+01
2.688867589069100816e+01,5.715428122536091138e+01
2.193727599429765363e+01,6.076766453689921121e+01
2.509880966135903790e+01,5.888214556785172960e+01
2.112860440178536692e+01,6.111361626881669196e+01
1.888407505370574313e+01,6.193581925060159676e+01
2.614975249461410911e+01,5.797340475808928062e+01
2.262090499642402008e+01,6.043820323204724332e+01
2.480084380991435467e+01,5.909748034824015406e+01
2.605578318108280911e+01,5.805315060894680812e+01
2.287059298267502783e+01,6.030148273856395491e+01
2.580512582803806865e+01,5.828750329395290919e+01
2.029725112274891430e+01,6.147900814710918382e+01
2.723808320786607595e+01,5.676667856478422181e+01
2.044996169768212013e+01,6.140030393618962279e+01
2.366332534853866321e+01,5.982961202465293837e+01
2.912430506039536837e+01,5.228103724097685756e+01
2.597795709557614785e+01,5.813162893605085202e+01
2.572273409694778223e+01,5.837188526731880955e+01
1.904747743393762605e+01,6.183888297854597482e+01
2.589880482624548819e+01,5.820344853033787302e+01
