9.140231213311565739e+01,9.335741078470366006e+01,9.377455015966889107e+01,9.421415714250406381e+01,9.496246450724520116e+01,9.599511819391734946e+01,9.610042729138771733e+01,9.613610942733549791e+01,9.778672759898442735e+01,9.778969763924483516e+01,9.790222071150262195e+01,9.792920475363609967e+01,9.793259082075434208e+01,9.799975662742991744e+01,9.800068944647551916e+01,9.801022164238946743e+01,9.813970088135484104e+01,9.982436607927863292e+01,9.983928753343776918e+01,1.000227702683996398e+02,1.000309721915648566e+02,1.000812620397219490e+02,1.000925174826624868e+02,1.001067806805556444e+02
9.773769489312756775e+01,1.011465329639449351e+02,1.018738173731313310e+02,1.019170234160842625e+02,1.020246120570847381e+02,1.021026884961516572e+02,1.023560565836033902e+02,1.066813971460856294e+02,1.066973679571474776e+02,1.067237791433392005e+02,1.067905820803719621e+02,1.068177810745435039e+02,1.068566591081672073e+02,1.070620547444380009e+02,1.070630483114188962e+02,1.075678974171112827e+02,1.075734135303654284e+02,1.077180941091914121e+02,1.077238817073738062e+02,1.077309593456809012e+02,1.077453417718343189e+02,1.077756743706619602e+02,1.082225324502404362e+02,1.082275694167943243e+02
9.801507681064713040e+01,9.801507681064713040e+01,1.034857555040114363e+02,1.061318786851832812e+02,1.061318786851832812e+02,1.092692243011609889e+02,1.093013031669704986e+02,1.095429391610058190e+02,1.095582132122148096e+02,1.099191590610099922e+02,1.099402963699593556e+02,1.100828443987273317e+02,1.100950742104827071e+02,1.132504731591356233e+02,1.138716418871936185e+02,1.149900902930288566e+02,1.150100463107556692e+02,1.150285147245579083e+02,1.152368542974190291e+02,1.155602510267291336e+02,1.155740543441273758e+02,1.156050100451941773e+02,1.156419198805213000e+02,1.156432322179089169e+02
9.913311250664632723e+01,9.985601474115220810e+01,9.990301953439399085e+01,1.028384678736309326e+02,1.029688941917699765e+02,1.030011215445631763e+02,1.031059631100480232e+02,1.042420820024249792e+02,1.042825590118569039e+02,1.048188054729996708e+02,1.052953018358388562e+02,1.058902302208981610e+02,1.058902302208981610e+02,1.059336814170531511e+02,1.060361346372220908e+02,1.060463918671705130e+02,1.060528423028408724e+02,1.060659451123038224e+02,1.070692300110631976e+02,1.070798148066307647e+02,1.070844730519659578e+02,1.070877730309675258e+02,1.070886602032881854e+02,1.071045355840902999e+02
9.081762566476484722e+01,9.222543626429006736e+01,9.235792358936518553e+01,9.242896012075229351e+01,9.304909116775813516e+01,9.313366572243774044e+01,9.315000088691172664e+01,1.001549766404207702e+02,1.001854198923988690e+02,1.021203277705155870e+02,1.030159735483875636e+02,1.034776587071656877e+02,1.035367025655120585e+02,1.035539232924023167e+02,1.039360601396698200e+02,1.039603764447801950e+02,1.048878352368660245e+02,1.060949764080388320e+02,1.061590786067788059e+02,1.061681744758207913e+02,1.065570940253375909e+02,1.065676015005995936e+02,1.065682740204904917e+02,1.065712153533291513e+02
1.022170524712407484e+02,1.022884017808621877e+02,1.032380743551769342e+02,1.033964786012525536e+02,1.036259738928407756e+02,1.036328254045164101e+02,1.055661191509460366e+02,1.055874289299486577e+02,1.063865925369573802e+02,1.095682812989662551e+02,1.095781057289915168e+02,1.096612805935907176e+02,1.097164734026314221e+02,1.097826592895143563e+02,1.098800498759423192e+02,1.099086702644142548e+02,1.099086702644142548e+02,1.099443844974355926e+02,1.099694286542066521e+02,1.099784835047664728e+02,1.100526648632667133e+02,1.100652124277075927e+02,1.103168512447814607e+02,1.114229741787518577e+02
9.118147201482460673e+01,9.400377196491554344e+01,9.601678236316553239e+01,9.725787389147879480e+01,9.727336823633919494e+01,1.032556084238575380e+02,1.032824941507177101e+02,1.033663200249859102e+02,1.033663200249859102e+02,1.033698353214038974e+02,1.034002552820182785e+02,1.034339991331588919e+02,1.034382978040006265e+02,1.042479438311019209e+02,1.042479438311019209e+02,1.042479438311019209e+02,1.042498782030227602e+02,1.043796124741522675e+02,1.045216802365019362e+02,1.045225261892077384e+02,1.045315520063323476e+02,1.045332939093986084e+02,1.054587723780503268e+02,1.054923037591211568e+02
9.320336285663722720e+01,9.329012057862342999e+01,9.465426846644267300e+01,9.492468030322541495e+01,9.492956325696520992e+01,1.005861564961262502e+02,1.006084123049413535e+02,1.006313882940157782e+02,1.007210142487173812e+02,1.007499476578692281e+02,1.016070566850023056e+02,1.026998600192431184e+02,1.028864517413555433e+02,1.031042090337671766e+02,1.031533396639445925e+02,1.040249299036348134e+02,1.043013354689796017e+02,1.043245454958009475e+02,1.043702550233579842e+02,1.053465426565492749e+02,1.053853255598125429e+02,1.054075609431636025e+02,1.054185205379634453e+02,1.054186549952450491e+02
1.020601914618485750e+02,1.022233477525515752e+02,1.026110541638286122e+02,1.030895025661644837e+02,1.036598479239104194e+02,1.037033271852142633e+02,1.041380269018514042e+02,1.041428471675263694e+02,1.041938063391579021e+02,1.049316274724998692e+02,1.049558080587275697e+02,1.061592523053470671e+02,1.063230225484907834e+02,1.063528704977139796e+02,1.063756231873335878e+02,1.063756231873335878e+02,1.063885853193981177e+02,1.065424328015464397e+02,1.075927585208572594e+02,1.096463733950774468e+02,1.096488739484609027e+02,1.096647443150770300e+02,1.096809354515582129e+02,1.096914048849252197e+02
9.113878520973398167e+01,9.183158293241554304e+01,9.429331472093637956e+01,9.776134578181057577e+01,9.794175779859854458e+01,9.844347749019064509e+01,9.851540860626198537e+01,1.019864938175086024e+02,1.043901216874175191e+02,1.049637191597896049e+02,1.050287860292955457e+02,1.050288814977717067e+02,1.050305153601705257e+02,1.054777504850147238e+02,1.054830242962382414e+02,1.059128439278562297e+02,1.075743837439399613e+02,1.075748442335787018e+02,1.075752735977266212e+02,1.075897819714255803e+02,1.075948754737396769e+02,1.081442533704426410e+02,1.081442533704426410e+02,1.081442533704426410e+02
