0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.308808436658912555e-01,-6.308808436658912555e-01,4.794732905265419731e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.673039558591995046e-01
0.000000000000000000e+00,5.342962223188837401e-01,0.000000000000000000e+00,6.348224568443296967e-01,-6.348224568443296967e-01,5.221125273290070368e-01
0.000000000000000000e+00,6.162318345311773582e-01,0.000000000000000000e+00,8.207643355776613747e-01,-8.207643355776613747e-01,5.789846320589333573e-01
0.000000000000000000e+00,5.399819145537195775e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.143874638415326217e-01
0.000000000000000000e+00,5.977884216758091451e-01,0.000000000000000000e+00,3.582282222333065258e-01,-3.582282222333065258e-01,4.141142543172549040e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,9.286701770528793531e-02
7.164778998117798947e-01,8.845848273484012703e-01,4.924452630802554909e-01,6.206675935540691968e-01,-6.206675935540691968e-01,1.911943671258597988e-01
5.582985254000777386e-01,2.803130074423063230e-03,5.741665503009061311e-01,7.143343333158985731e-01,-7.143343333158985731e-01,2.027552040029689806e-01
9.147763904180282735e-01,8.979167379436990837e-01,9.521103426812986825e-01,8.206875734035269376e-01,-8.206875734035269376e-01,1.248842413837110144e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.562172112477815678e-01,-1.562172112477815678e-01,3.529316948423257827e-01
5.814670103162126180e-01,5.028125312593748619e-01,7.315630928096920060e-01,3.508831793106592101e-01,-3.508831793106592101e-01,1.835047194243912827e-01
6.916906485998807197e-01,1.034882897810669167e-01,1.102226649641642464e-01,9.469657983914286925e-01,-9.469657983914286925e-01,4.600954373421615173e-01
0.000000000000000000e+00,4.139346191204366643e-01,0.000000000000000000e+00,5.576539312420556449e-01,-5.576539312420556449e-01,4.904249546095726942e-01
6.165229339537950937e-01,4.108137226240274331e-01,4.469123130504835117e-01,1.033439791069621088e-04,-1.033439791069621088e-04,4.222685209840904008e-02
7.794663191146790071e-01,6.969479596686630751e-01,6.827161653960649446e-01,5.354960725005405431e-01,-5.354960725005405431e-01,2.176415438709042860e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.160098091293757072e-01,-3.160098091293757072e-01,4.103782739154162584e-01
1.814577793702455144e-01,1.870822245255129301e-01,7.927118632942438126e-01,3.009161371737657520e-01,-3.009161371737657520e-01,1.009681778530193696e-01
1.005982629828383948e-02,5.846827761431993009e-01,7.360279123033467048e-03,7.282609404332117675e-01,-7.282609404332117675e-01,5.555297601569932908e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.053096000186994119e-01,-2.053096000186994119e-01,3.726004380703749064e-01
0.000000000000000000e+00,7.156812554135387749e-01,5.450531581764969657e-02,9.320061267090735679e-01,-9.320061267090735679e-01,5.977870731680781091e-01
9.787920345251662768e-01,6.900916311111159329e-01,8.553717863814189748e-01,5.636433537747433942e-01,-5.636433537747433942e-01,1.759908139759360779e-01
1.984195274524068742e-01,6.180174775583764379e-01,7.234106507437668143e-02,8.712859197462010652e-01,-8.712859197462010652e-01,5.949645571759489826e-01
4.106052170690075442e-01,8.267124048096914368e-01,8.445387073199991379e-01,7.521793582419883384e-01,-7.521793582419883384e-01,1.760349517754775661e-01
0.000000000000000000e+00,3.413611862747171766e-01,1.032467974226382867e-01,4.245256065283966040e-01,-4.245256065283966040e-01,3.745162445665073392e-01
0.000000000000000000e+00,3.738203428585246124e-01,1.562477817973529082e-01,6.736922078722290541e-01,-6.736922078722290541e-01,4.382197349702003919e-01
8.949421957021089780e-01,5.912562006053548869e-01,3.427955121257211246e-01,4.437625633748041309e-01,-4.437625633748041309e-01,2.595351465721478235e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.035219265443852565e-01,0.000000000000000000e+00,-0.000000000000000000e+00,8.351886012587073083e-02
0.000000000000000000e+00,3.161346307726385363e-01,0.000000000000000000e+00,4.168629614646418569e-01,-4.168629614646418569e-01,4.514454004526271547e-01
7.942642702178879244e-01,4.398390300708303058e-01,9.258638117259507805e-01,1.948978476078687960e-01,-1.948978476078687960e-01,7.268412676287994145e-02
2.291762875336622873e-01,6.665658289380398394e-01,0.000000000000000000e+00,9.145086305562279971e-01,-9.145086305562279971e-01,6.778719101723922336e-01
2.538165098585678514e-01,9.948301339434977297e-01,7.861022905377194059e-01,5.316285399770330766e-01,-5.316285399770330766e-01,1.924619019807067843e-01
2.206640430942026776e-01,5.469416234348967176e-01,0.000000000000000000e+00,7.681311916059864187e-01,-7.681311916059864187e-01,6.408752662388081944e-01
2.711657487416312962e-01,4.145293979204760504e-01,0.000000000000000000e+00,5.985408349873992950e-01,-5.985408349873992950e-01,6.048926937902052714e-01
4.445546520734065532e-01,3.797566271099513946e-01,3.141699969109679746e-01,6.764888938199826729e-01,-6.764888938199826729e-01,3.534499411048201978e-01
7.216877640425303220e-01,6.877329384131922740e-01,8.444088151077511206e-01,4.859485509924896252e-01,-4.859485509924896252e-01,1.978868554524879642e-01
4.090092953723843405e-01,2.664861713336048044e-01,1.637121070620317642e-01,7.869357191369450444e-01,-7.869357191369450444e-01,4.710485970154714153e-01
6.727712800396166148e-01,1.130997179795185242e-01,3.414350910985435306e-01,5.943986764422679592e-01,-5.943986764422679592e-01,2.399828977351674553e-01
7.216810274385797586e-01,6.877248956569216309e-01,8.444492863367962787e-01,4.859651928355522843e-01,-4.859651928355522843e-01,1.978975535665483676e-01
3.846394511538002714e-01,4.525090549064129108e-01,0.000000000000000000e+00,4.571325310016247090e-01,-4.571325310016247090e-01,5.368703659330051892e-01
7.222983145393320203e-01,3.266630664400658191e-01,9.800323579692432618e-01,8.628750659456788652e-01,-8.628750659456788652e-01,2.923948048378974818e-01
4.142245189949418371e-01,4.628630046391107866e-01,0.000000000000000000e+00,3.008430989167747427e-01,-3.008430989167747427e-01,3.901015877397924214e-01
3.816701575292991144e-01,5.549763655180001143e-01,0.000000000000000000e+00,6.825884579231397131e-01,-6.825884579231397131e-01,6.549662968362977011e-01
1.212047943476677603e-01,2.866691833428401948e-01,5.403263263526757454e-01,3.292353179146809139e-01,-3.292353179146809139e-01,1.052072713478793275e-01
9.123807798373597677e-01,3.948410505439184925e-01,6.728177330297240299e-01,2.644611519845303793e-02,-2.644611519845303793e-02,1.982444331363808487e-02
1.158777072272859782e-01,3.559369640520089750e-01,7.657596177183000341e-01,2.724698631924931669e-01,-2.724698631924931669e-01,8.634810457539288109e-02
3.475963640748178096e-01,5.076938808777526901e-01,0.000000000000000000e+00,5.206268910258720073e-01,-5.206268910258720073e-01,5.807451419158233819e-01
5.098981847987686944e-01,4.418039973824863242e-01,7.035736022518405131e-01,3.892166847363446314e-01,-3.892166847363446314e-01,1.956110879790173840e-01
8.809921676294123483e-01,8.044115649535850121e-01,1.679027928040009443e-01,2.680273372680280763e-01,-2.680273372680280763e-01,1.958502840009757051e-01
8.336898693815981698e-01,5.109291523655150671e-03,4.965948155150283205e-01,6.217898149044535083e-01,-6.217898149044535083e-01,1.635626925419444433e-01
4.174655125869030647e-01,1.678810617636500024e-01,7.608787433761916574e-01,3.257994263842206029e-01,-3.257994263842206029e-01,1.368656541187078801e-01
3.260456414965555716e-01,4.535790126880454021e-01,0.000000000000000000e+00,4.079043130503136050e-01,-4.079043130503136050e-01,5.190449714766529610e-01
6.246676705222450887e-02,6.483426376746128650e-01,1.568579265948978341e-01,8.188921117311199760e-01,-8.188921117311199760e-01,4.561815949683847293e-01
7.468757183014423928e-01,1.487331826343042673e-01,7.186654735985591458e-01,4.218528664949268703e-01,-4.218528664949268703e-01,1.639919962362057504e-01
2.791253154327987263e-01,4.455636297004505475e-01,0.000000000000000000e+00,3.594589994177593284e-01,-3.594589994177593284e-01,4.835191599217694147e-01
9.634864104888498648e-01,6.701861448642707497e-01,4.936261070267354278e-01,4.607367515596997309e-01,-4.607367515596997309e-01,2.161241435713492365e-01
4.675434459616194527e-01,2.857370726871222844e-01,9.426453820949709517e-01,7.944587594450878976e-02,-7.944587594450878976e-02,2.574085725234454003e-02
3.952259837968062350e-01,5.105411178754507562e-01,0.000000000000000000e+00,6.150721000521246484e-01,-6.150721000521246484e-01,6.131474908619480857e-01
2.454442284260393015e-01,9.074975859375612464e-01,9.999402853768006860e-01,6.878372135014121369e-02,-6.878372135014121369e-02,6.423413414681533595e-02
0.000000000000000000e+00,9.999869379984823725e-01,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,7.981359562131018492e-02
4.062882140077465620e-01,6.765752026838041111e-01,0.000000000000000000e+00,7.869819462880202066e-01,-7.869819462880202066e-01,6.988901604115937971e-01
8.532553826454560841e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,3.258512545105105573e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.585617316268894683e-01
1.474719606337407951e-01,5.680698202917700002e-01,6.813973495746046272e-01,7.729230113323775075e-01,-7.729230113323775075e-01,1.679133799191276921e-01
5.236611049600311402e-02,9.122878462070946881e-01,5.933985644960790840e-01,7.813313119109717153e-01,-7.813313119109717153e-01,1.155020325073081722e-01
8.168970067057171880e-01,1.402795528992411278e-01,4.352587936450645900e-01,3.623626856131636487e-01,-3.623626856131636487e-01,1.157805129609528194e-01
9.889988449392835834e-01,3.054240261108958632e-01,3.244344613641880759e-01,2.998901627442647766e-01,-2.998901627442647766e-01,1.709150082404704563e-01
7.065844946421022676e-01,5.076248451065492606e-01,8.934861551368764587e-01,9.331546791684744990e-01,-9.331546791684744990e-01,3.807475871123529032e-01
7.035800462715463555e-01,9.041432863933863973e-02,6.325369048671264371e-01,8.601224760284874316e-02,-8.601224760284874316e-02,2.095192049353045149e-02
1.255106530129800335e-01,8.764059698973095669e-01,4.728907856641829666e-01,6.990524951406701382e-01,-6.990524951406701382e-01,1.490988427443227238e-01
4.695013548086839766e-02,3.028481925835008748e-01,7.033301680863172090e-01,5.557442816881068282e-02,-5.557442816881068282e-02,2.263095527698055776e-02
3.851753614665663905e-01,8.847609740121448185e-02,7.994823466095914988e-01,4.137388209342346967e-01,-4.137388209342346967e-01,1.961817566823071957e-01
2.906498808084470586e-01,3.973127911163442522e-02,3.136183774687470449e-01,6.764332817799008080e-01,-6.764332817799008080e-01,2.800740937137362607e-01
4.362862275394008837e-01,7.531821730951070437e-01,0.000000000000000000e+00,8.654736268503442354e-01,-8.654736268503442354e-01,6.795344546475661218e-01
5.255766020012176964e-01,1.032251512762529799e-01,9.602961899275450630e-01,6.576063902011455298e-01,-6.576063902011455298e-01,2.681686671813565681e-01
3.989763354045078869e-01,6.643823568334042973e-01,0.000000000000000000e+00,7.233431404302189671e-01,-7.233431404302189671e-01,6.993759194614739272e-01
7.266687983646988869e-01,5.553600965067740924e-01,5.090104881674046844e-01,5.310992216691312606e-01,-5.310992216691312606e-01,2.914901167086298983e-01
9.792451160028576851e-01,6.472379341721531398e-01,2.439128290861850568e-01,1.104233516380146302e-01,-1.104233516380146302e-01,9.227179446375544103e-02
6.376167060807347298e-01,7.612681491300460346e-01,2.482060519978409596e-01,4.945883452892242405e-01,-4.945883452892242405e-01,3.064573291783467823e-01
4.763838350772858221e-01,1.190099418163295120e-01,5.448228158056731552e-01,2.822828749194680187e-01,-2.822828749194680187e-01,9.404667176521286365e-02
7.535397075116634369e-01,9.101927746087268289e-02,2.369130766019230672e-01,3.559835217893062564e-01,-3.559835217893062564e-01,1.298848683560720474e-01
1.283410564064960679e-01,9.809862365946170337e-01,6.201541703194447808e-02,5.412675663828787620e-01,-5.412675663828787620e-01,4.900684710544283007e-01
1.619952938569106937e-01,2.365257331127329776e-01,5.269576756969445164e-01,6.513616176102976496e-01,-6.513616176102976496e-01,1.882664334359134273e-01
2.625039074608295775e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.874412742152682942e-01,-1.874412742152682942e-01,4.351717712784619607e-01
1.066641894862597195e-01,9.753219355181960148e-01,7.212897037586052384e-02,5.634425056765290929e-01,-5.634425056765290929e-01,4.746178470088011636e-01
6.551200387521693980e-01,1.602808941502308626e-01,1.701457223781787376e-01,6.880990402473702305e-01,-6.880990402473702305e-01,3.389070402159717332e-01
2.577886127955364981e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.869939226937208709e-01,-2.869939226937208709e-01,5.175932498022817185e-01
8.397466856985454919e-01,5.185918379576882620e-01,2.042711675166414553e-01,8.455102024598001309e-01,-8.455102024598001309e-01,3.260380393953425937e-01
9.162961058317785623e-01,4.660109532998851778e-01,6.853883042930977165e-01,6.718231877310155697e-01,-6.718231877310155697e-01,2.342380777568919825e-01
7.036760440095429781e-01,8.031751960535375712e-02,2.770228777080083749e-01,8.929498456416605778e-01,-8.929498456416605778e-01,4.001152274550818788e-01
1.579544277890307657e-01,1.629350572359334615e-01,2.514922948461845165e-01,7.134009306685368257e-01,-7.134009306685368257e-01,3.278600197827330476e-01
6.088767632306868460e-02,2.426265143185937778e-01,7.350139800709701299e-02,6.790213204826804905e-01,-6.790213204826804905e-01,5.027939455106533728e-01
7.310573865210635569e-01,9.235884732976806788e-01,7.237858995348367408e-01,6.146540244501747657e-02,-6.146540244501747657e-02,5.157023829546147908e-02
3.288767107385665578e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.858071262939847257e-01,-3.858071262939847257e-01,6.013297753739159646e-01
9.975673854351043701e-01,9.960922077298164368e-01,5.766307609155774117e-01,7.484707711264489971e-01,-7.484707711264489971e-01,1.609745763298917609e-01
7.370535116642713547e-01,4.389685932546847913e-01,7.617083424702286720e-01,9.114303924143313251e-01,-9.114303924143313251e-01,3.518114140136816559e-01
4.202494360506534021e-01,5.973004102706909180e-01,7.672710986807942390e-01,4.859777605161065273e-01,-4.859777605161065273e-01,2.364857097638477512e-01
7.395485956221818924e-01,7.132690250873565674e-01,4.668322205543517511e-01,4.619208350777620486e-01,-4.619208350777620486e-01,2.133205558448878492e-01
8.589086596215473879e-01,4.278549351894668784e-01,5.671913291022757930e-02,6.494012190989167932e-01,-6.494012190989167932e-01,2.101206777189119634e-01
8.846966526392219254e-01,4.371655466054028549e-01,1.818005130366036337e-01,1.570327819184137996e-01,-1.570327819184137996e-01,1.183711479626765595e-01
3.839487826791471159e-01,9.119925433090463329e-01,0.000000000000000000e+00,5.450667109064829541e-01,-5.450667109064829541e-01,6.947046177467228745e-01
8.039444219321011109e-02,2.629431392997504946e-01,6.657379399985074997e-01,4.268931197002538425e-01,-4.268931197002538425e-01,1.574596406121600012e-01
7.569959154352545738e-01,4.935543145984418872e-02,1.055918466299771569e-01,2.382466234266766569e-01,-2.382466234266766569e-01,1.584485913888329378e-01
9.482020009309053421e-01,4.670537738129498240e-01,1.820103200152516365e-01,6.998772798106078774e-01,-6.998772798106078774e-01,2.726212632892099919e-01
4.674835568293929100e-01,3.799066338688136812e-01,1.501074777916073799e-01,4.012205116450794917e-01,-4.012205116450794917e-01,3.965985732630628036e-01
1.704865479841828346e-01,4.114842880517246004e-01,8.628829037770628929e-01,2.716176118701783479e-02,-2.716176118701783479e-02,2.729031666558512370e-02
3.825119788814747013e-01,8.785054936598657438e-01,0.000000000000000000e+00,6.679189222988531904e-01,-6.679189222988531904e-01,7.298023389864880528e-01
2.287364800278395560e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,2.903182689274643735e-01
6.861738814040277967e-01,1.114751612766028271e-01,9.754692846909148729e-01,5.120813259851917376e-01,-5.120813259851917376e-01,2.241435038102821409e-01
9.010339733212445745e-01,9.804656468331548469e-01,5.739883817732317484e-01,3.762387931344904346e-01,-3.762387931344904346e-01,1.622163553259596824e-01
2.607317352667943289e-01,7.906525135040017860e-01,9.327648160979135072e-01,9.039852647107824435e-01,-9.039852647107824435e-01,2.284072501203411321e-01
8.892136402427409658e-01,5.094494335353109138e-01,5.702460445463640726e-01,4.511757139114536685e-01,-4.511757139114536685e-01,2.178050234168580346e-01
3.639011308551327040e-01,1.111309974022250897e-04,2.705998495221151878e-01,8.424181193110331645e-01,-8.424181193110331645e-01,3.920683912768865298e-01
8.761474490164969930e-01,1.429876312612016753e-01,1.100097214803495149e-01,9.524061903354510417e-01,-9.524061903354510417e-01,3.581805279847003476e-01
8.505913222732811585e-01,8.809880065689690287e-01,3.877268142155925190e-01,7.007719011685534793e-01,-7.007719011685534793e-01,1.883349341691769041e-01
4.708401356766970247e-01,3.948286515609966685e-01,3.176084748575005445e-01,6.866332202918754568e-01,-6.866332202918754568e-01,3.621289897887649545e-01
6.959248800730388762e-01,8.399125515502411377e-01,3.013075629566641656e-01,3.189030828217131464e-01,-3.189030828217131464e-01,1.585248343907821322e-01
8.643445868760846196e-01,8.099969177463314796e-02,6.635061497371602668e-01,1.573996112119285529e-01,-1.573996112119285529e-01,4.169167469055423680e-02
3.849888521783204620e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.584816842571924345e-01,-4.584816842571924345e-01,6.397329520479644316e-01
3.887496013194322031e-01,2.570342123508433385e-01,4.167996654287004499e-01,4.199470644816644671e-01,-4.199470644816644671e-01,2.150794016908434969e-01
6.708659445866942406e-01,2.888074992224554105e-01,9.982307367026805878e-01,3.417268367484100344e-01,-3.417268367484100344e-01,1.412170942157331410e-01
7.939136810600757599e-01,7.055581109598290102e-01,9.211317021399736404e-01,9.617427187040445968e-01,-9.617427187040445968e-01,3.695220854476986005e-01
8.350483637632772904e-01,9.015582470875682652e-01,4.932439348438222848e-01,3.552469182992383789e-01,-3.552469182992383789e-01,1.362205748556775120e-01
2.833746700276792985e-01,3.912864704923867398e-01,7.740686982727992271e-01,6.785302917581099713e-01,-6.785302917581099713e-01,2.444886123151590596e-01
3.415238182355488927e-01,3.636409389920322588e-01,6.283983870663420457e-02,4.653533090801995065e-01,-4.653533090801995065e-01,5.307700463350215614e-01
2.237134606379324597e-01,4.729036652314685257e-02,3.249931368983865476e-01,7.902115772019567830e-01,-7.902115772019567830e-01,2.722948207008784038e-01
2.312221364143899893e-01,7.857616710146400063e-01,2.662263763111536452e-01,9.641936773598371868e-01,-9.641936773598371868e-01,5.037510535461393602e-01
3.319613581998009377e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.219457910404835310e-01,-1.219457910404835310e-01,3.830581908882280118e-01
8.339781314134563084e-03,6.153713669627904892e-01,3.745583882555365007e-01,9.273248855024569526e-01,-9.273248855024569526e-01,3.253291602414378758e-01
4.905649637803435326e-01,8.592032464221119881e-01,5.565265230834484100e-01,6.301061715930683649e-02,-6.301061715930683649e-02,4.637271112399332651e-02
3.261722766614056357e-01,7.114782232368274117e-01,4.304628334171875514e-01,5.516821268018448077e-01,-5.516821268018448077e-01,2.131955213893910184e-01
6.844319124795398279e-01,4.143608014596445455e-01,2.303188560481063130e-01,1.355160677874047703e-01,-1.355160677874047703e-01,5.530320575975622432e-02
2.785859724754731204e-01,8.855104134586102571e-01,3.288721422067448219e-01,5.175780422087217225e-01,-5.175780422087217225e-01,2.487792773028729698e-01
3.401687656230472090e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.269985968532747589e-01,-3.269985968532747589e-01,5.645454897527422133e-01
5.111162588000297546e-01,8.556070486083626747e-01,1.221532663330435753e-01,4.526484794914721888e-01,-4.526484794914721888e-01,4.872613616680681048e-01
7.232303638011217117e-01,5.591048598289489746e-01,7.575314883142709732e-01,7.687634797766803585e-01,-7.687634797766803585e-01,2.709313161015671767e-01
2.780735082924365442e-01,9.699037857353695613e-02,7.187526114284992218e-02,1.515889605507254601e-01,-1.515889605507254601e-01,2.347995812065164500e-01
8.185415500774979591e-01,9.628249984234579784e-02,4.116293117403984070e-01,8.304518843069671474e-01,-8.304518843069671474e-01,2.284009545391469942e-01
8.238608070879854806e-01,8.431700176174630190e-01,4.480758307632421444e-01,3.176095942325632970e-01,-3.176095942325632970e-01,1.187291268513490650e-01
3.868698350176367762e-01,4.910063149083220835e-01,1.539965631530116064e-01,7.417075684986728090e-01,-7.417075684986728090e-01,5.027583379524926954e-01
5.198021434330962753e-01,9.392112145304806203e-01,9.795964513359983750e-01,4.246308855637313528e-01,-4.246308855637313528e-01,1.879189376382726095e-01
2.354533257653178835e-01,8.016258025192932735e-01,9.817388752384094142e-01,1.279781875191899065e-01,-1.279781875191899065e-01,6.386316505168565527e-02
5.981245593693200746e-01,5.614997011881465161e-01,7.290551113531541505e-01,5.728852885502075942e-01,-5.728852885502075942e-01,2.787397976150884915e-01
3.832322367927833429e-01,8.744411252248543986e-01,0.000000000000000000e+00,5.985551508271719223e-01,-5.985551508271719223e-01,7.156333872544706765e-01
7.976763844490071254e-01,8.002720363438338147e-01,5.853020213544122274e-01,3.328239237889520918e-01,-3.328239237889520918e-01,1.381770118438225836e-01
4.145048540085574107e-01,3.824306242168150072e-01,4.180285949259765488e-01,9.791668662801256140e-01,-9.791668662801256140e-01,6.946341155105528742e-01
4.663040220384238599e-01,3.044103137239155821e-01,1.683377881399476528e-01,2.624268815291178614e-01,-2.624268815291178614e-01,2.465287243629177283e-01
5.456071677918650220e-01,7.098116233315729939e-01,4.694542809281704310e-01,3.633448601767037545e-01,-3.633448601767037545e-01,1.826787201382558123e-01
3.497840133870889212e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.326989691137204552e-01,-2.326989691137204552e-01,4.860491396081556559e-01
5.628028167411678329e-01,2.295019924640614994e-01,8.852715361863396915e-01,8.275315072387703363e-01,-8.275315072387703363e-01,2.423729325678678492e-01
4.136942699551331842e-02,3.168916311114984286e-01,1.984701491892421066e-01,9.536167327314861719e-01,-9.536167327314861719e-01,4.743486191331030000e-01
5.892857220023863807e-01,6.010215636342374629e-02,4.040109347552136576e-01,8.005033498630174105e-01,-8.005033498630174105e-01,2.891816072617316991e-01
7.464539185166352286e-01,6.012622928246863507e-01,5.893446747213624271e-01,5.767269479111083452e-01,-5.767269479111083452e-01,2.851954679951020921e-01
6.262244936078484314e-02,4.991566017270046007e-01,6.955124828964494021e-01,2.989237383008274129e-01,-2.989237383008274129e-01,1.229322862678259298e-01
2.604640490842733414e-01,1.268991643830798544e-01,5.697664816473514693e-02,2.463545105805825808e-01,-2.463545105805825808e-01,3.722413375241302447e-01
8.762884046634165092e-01,9.226435557780406915e-01,8.469154673326462213e-01,4.813946740194377516e-01,-4.813946740194377516e-01,1.529998757130499598e-01
5.609416135284224225e-01,3.905222844144583955e-02,3.340959431819719438e-01,2.926460749254567451e-01,-2.926460749254567451e-01,8.873754946921508235e-02
4.072931315549605524e-01,3.435203295311116678e-01,5.599872712878383174e-01,8.301358684842506663e-02,-8.301358684842506663e-02,3.870609424438953283e-04
8.534714976865493963e-01,2.987989563065590604e-02,4.832084602475309465e-01,3.772366484010963306e-01,-3.772366484010963306e-01,1.520157538961939281e-01
8.608799664387365436e-01,7.437278102794365742e-01,8.358977164960372797e-01,6.588554645002459020e-01,-6.588554645002459020e-01,1.574516208949319207e-01
1.737806112687933224e-01,2.847031845810685802e-01,4.737942083531637705e-01,6.303146068831542159e-01,-6.303146068831542159e-01,1.922996062008195395e-01
3.604955148704679369e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.546214425091854139e-01,-1.546214425091854139e-01,4.118626150100368477e-01
9.561357270994703672e-01,1.530061083353366214e-01,8.923980084057934192e-01,9.838916100287288247e-01,-9.838916100287288247e-01,4.431224319120588007e-01
3.742082967174738539e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.637849607677347552e-02,-8.637849607677347552e-02,3.528251565757827279e-01
4.314838889986314374e-01,1.351014990359518109e-01,2.911406196653829048e-01,2.579347984865309473e-01,-2.579347984865309473e-01,1.057405985386026259e-01
6.543916445225547163e-01,4.338990896940019687e-02,7.633888106793154105e-01,6.652026437222919864e-01,-6.652026437222919864e-01,2.150809130218931386e-01
7.675664229318569509e-01,1.907597891986343441e-01,5.286281555891025885e-01,9.783473405986986560e-01,-9.783473405986986560e-01,5.382206424387661059e-01
