2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
1.809371397391058844e-01,1.370769827038982244e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.346811863264292697e-01,6.224963552157305458e-01,5.836384191093202389e-01,-9.998314959817266798e-04
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,3.815970479317582625e-02,8.764054745471570873e-02,1.810180893672665159e-01,2.074124265567437453e-01,3.208287516317150367e-01,4.810094441597811965e-01,5.084849060295368872e-01,5.707931881978538513e-01,-4.425987071115121321e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.813391849190955085e-01,1.371614549992004016e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.347590234716562918e-01,6.224581106657751661e-01,5.838099278494155442e-01,-1.000000000000000021e-03
1.885498277707758630e-01,3.815970479317582625e-02,1.601307707956351190e-01,8.491851845195440285e-02,2.074124265567437453e-01,3.208287516317150367e-01,4.668842977964686725e-01,5.274420600205758092e-01,5.680822915384169391e-01,-1.000000000000000021e-03
1.632648143396869533e-01,2.938310641442241078e-01,9.361222025007603920e-02,1.850907934454754378e-01,1.984388952242836790e-01,6.576221259625379678e-02,5.843781921548725222e-01,3.473985056942296978e-01,5.284150833476815023e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
1.809371397391058844e-01,1.370769827038982244e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.346811863264292697e-01,6.224963552157305458e-01,5.836384191093202389e-01,-9.998314959817266798e-04
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,3.815970479317582625e-02,8.764054745471570873e-02,1.810180893672665159e-01,2.074124265567437453e-01,3.208287516317150367e-01,4.810094441597811965e-01,5.084849060295368872e-01,5.707931881978538513e-01,-4.425987071115121321e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.813391849190955085e-01,1.371614549992004016e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.347590234716562918e-01,6.224581106657751661e-01,5.838099278494155442e-01,-1.000000000000000021e-03
1.632648143396869533e-01,2.938310641442241078e-01,9.361222025007603920e-02,1.850907934454754378e-01,1.984388952242836790e-01,6.576221259625379678e-02,5.843781921548725222e-01,3.473985056942296978e-01,5.284150833476815023e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
1.809371397391058844e-01,1.370769827038982244e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.346811863264292697e-01,6.224963552157305458e-01,5.836384191093202389e-01,-9.998314959817266798e-04
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
1.885498277707758630e-01,3.815970479317582625e-02,8.764054745471570873e-02,1.810180893672665159e-01,2.074124265567437453e-01,3.208287516317150367e-01,4.810094441597811965e-01,5.084849060295368872e-01,5.707931881978538513e-01,-4.425987071115121321e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.813391849190955085e-01,1.371614549992004016e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.347590234716562918e-01,6.224581106657751661e-01,5.838099278494155442e-01,-1.000000000000000021e-03
1.632648143396869533e-01,2.938310641442241078e-01,9.361222025007603920e-02,1.850907934454754378e-01,1.984388952242836790e-01,6.576221259625379678e-02,5.843781921548725222e-01,3.473985056942296978e-01,5.284150833476815023e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
1.809371397391058844e-01,1.370769827038982244e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.346811863264292697e-01,6.224963552157305458e-01,5.836384191093202389e-01,-9.998314959817266798e-04
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.632648143396869533e-01,2.938310641442241078e-01,9.361222025007603920e-02,1.850907934454754378e-01,1.984388952242836790e-01,6.576221259625379678e-02,5.843781921548725222e-01,3.473985056942296978e-01,5.284150833476815023e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
1.809371397391058844e-01,1.370769827038982244e-02,3.674623275884426610e-01,5.258752569253849138e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.346811863264292697e-01,6.224963552157305458e-01,5.836384191093202389e-01,-9.998314959817266798e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.632648143396869533e-01,2.938310641442241078e-01,9.361222025007603920e-02,1.850907934454754378e-01,1.984388952242836790e-01,6.576221259625379678e-02,5.843781921548725222e-01,3.473985056942296978e-01,5.284150833476815023e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.810462605892802779e-01,5.447566567406402632e-02,2.012511630641936611e-01,5.724653852337269200e-01,4.393428893347390840e-01,6.420599085334970368e-01,-9.877829984549200710e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.632648143396869533e-01,2.938310641442241078e-01,9.361222025007603920e-02,1.850907934454754378e-01,1.984388952242836790e-01,6.576221259625379678e-02,5.843781921548725222e-01,3.473985056942296978e-01,5.284150833476815023e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.810462605892802779e-01,5.447566567406402632e-02,2.012511630641936611e-01,5.724653852337269200e-01,4.393428893347390840e-01,6.420599085334970368e-01,-9.877829984549200710e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.784381733454093455e-01,5.447485541825245609e-02,2.003647778077775887e-01,5.733843285572675086e-01,4.386561805012547666e-01,6.428237130834304480e-01,-1.000000000000000021e-03
2.991496406541465092e-01,1.785648250742283005e-01,1.614979510411052033e-01,8.233860243009734348e-02,5.447485541825245609e-02,2.003647778077775887e-01,5.792675323082221439e-01,4.352914305638364567e-01,6.638755833845380039e-01,-4.425987071115226488e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.810462605892802779e-01,5.447566567406402632e-02,2.012511630641936611e-01,5.724653852337269200e-01,4.393428893347390840e-01,6.420599085334970368e-01,-9.877829984549200710e-04
2.991496406541465092e-01,1.906805358023854202e-01,1.614979510411052033e-01,7.800111453330746403e-02,7.868210267970263128e-02,1.936947165922664194e-01,5.997092029726900364e-01,4.253124134988297556e-01,6.659263874944372219e-01,-9.970893548307006773e-04
2.998973867528360038e-01,1.936256301978550309e-01,1.423810948474081295e-01,7.800111453330746403e-02,7.883362310010999519e-02,1.936947165922664194e-01,6.044199206064604368e-01,4.247518471520947969e-01,6.701723970315924817e-01,-8.159518691689469742e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.810462605892802779e-01,5.447566567406402632e-02,2.012511630641936611e-01,5.724653852337269200e-01,4.393428893347390840e-01,6.420599085334970368e-01,-9.877829984549200710e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
2.991496406541465092e-01,1.906805358023854202e-01,1.614979510411052033e-01,7.800111453330746403e-02,7.868210267970263128e-02,1.936947165922664194e-01,5.997092029726900364e-01,4.253124134988297556e-01,6.659263874944372219e-01,-9.970893548307006773e-04
1.885498277707758630e-01,1.568298395528439360e-01,9.754899566273514400e-02,1.810180893672665159e-01,5.194953422820532130e-02,3.244771999201116475e-01,5.000792914183875837e-01,5.880802982737236562e-01,6.027274350178686291e-01,-9.998605078328697080e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
2.998973867528360038e-01,1.936256301978550309e-01,1.423810948474081295e-01,7.800111453330746403e-02,7.883362310010999519e-02,1.936947165922664194e-01,6.044199206064604368e-01,4.247518471520947969e-01,6.701723970315924817e-01,-8.159518691689469742e-04
1.885498277707758630e-01,1.039621435235452140e-02,2.157747163326638462e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.316385003528531161e-01,4.895170549197018772e-01,5.676669504397295896e-01,6.325655633015685453e-01,-5.517123045778260602e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.159189208963923967e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.940171909528278504e-01,5.166435887381339853e-01,4.585793717961905713e-01,5.487887619017328689e-01,-2.342427504125645099e-05
1.885498277707758630e-01,1.055415511518495442e-02,2.135586851032392208e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.315147936691232089e-01,4.895522931858522497e-01,5.675854028776257110e-01,6.325366029224142039e-01,-5.512008877679660818e-04
1.885498277707758630e-01,1.744303876577011081e-01,8.764054745471570873e-02,1.810180893672665159e-01,5.474697708801995466e-02,3.211520190241257677e-01,5.043134161646776192e-01,5.852068313805034450e-01,6.033365180376222270e-01,-9.431808420623771349e-04
2.991496406541465092e-01,1.785648250742283005e-01,8.900772770018579305e-02,1.810462605892802779e-01,5.447566567406402632e-02,2.012511630641936611e-01,5.724653852337269200e-01,4.393428893347390840e-01,6.420599085334970368e-01,-9.877829984549200710e-04
1.880346869761864714e-01,2.602981964590033587e-03,3.674623275884426610e-01,4.683475668178454718e-03,2.397130539089939710e-03,4.298264588841980149e-01,4.415625816156989458e-01,6.235655747562987017e-01,5.930872050362268055e-01,-9.750705663403697564e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.086013775869209663e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.700845226636757412e-01,5.300612718604043039e-01,4.402597658871627573e-01,5.480401689019345213e-01,-1.000000000000000021e-03
2.998973867528360038e-01,1.936256301978550309e-01,1.423810948474081295e-01,7.800111453330746403e-02,7.883362310010999519e-02,1.936947165922664194e-01,6.044199206064604368e-01,4.247518471520947969e-01,6.701723970315924817e-01,-8.159518691689469742e-04
1.885498277707758630e-01,1.039621435235452140e-02,2.157747163326638462e-03,1.810180893672665159e-01,2.074124265567437453e-01,4.316385003528531161e-01,4.895170549197018772e-01,5.676669504397295896e-01,6.325655633015685453e-01,-5.517123045778260602e-04
1.159838516450326651e-01,1.567190632686393525e-01,3.159189208963923967e-01,1.343552546651064460e-02,2.351756593692206354e-01,1.940171909528278504e-01,5.166435887381339853e-01,4.585793717961905713e-01,5.487887619017328689e-01,-2.342427504125645099e-05
