1.20E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02
1.15E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02
1.11E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02
1.04E+02,1.16E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02,1.21E+02
1.04E+02,1.13E+02,1.19E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02
9.44E+01,1.02E+02,1.11E+02,1.17E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02
9.73E+01,1.04E+02,1.11E+02,1.16E+02,1.18E+02,1.18E+02,1.18E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02
9.68E+01,1.01E+02,1.08E+02,1.14E+02,1.18E+02,1.19E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02,1.20E+02
9.37E+01,9.81E+01,1.05E+02,1.10E+02,1.15E+02,1.17E+02,1.17E+02,1.17E+02,1.17E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02,1.19E+02
9.32E+01,9.65E+01,1.02E+02,1.08E+02,1.12E+02,1.15E+02,1.17E+02,1.17E+02,1.17E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02,1.18E+02
